Time,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
63.03111,-0.03227633,1.435404,0.5199366,-0.03298678,1.312826,0.4846557,-0.03339989,1.214599,0.4866315,-0.03383157,1.116419,0.4893184,-0.03406113,1.018842,0.5005156,0.1512221,1.269797,0.448917,-0.2161406,1.272191,0.5274489,0.1974222,1.17875,0.2465589,-0.08525888,1.09558,0.582687,0.2182389,0.9539896,0.2670969,0.04562279,0.9189692,0.637925,0.2312067,0.87935,0.3259939,0.06483952,0.8809348,0.7239029,0.2046818,0.9206084,0.2997403,0.06960503,0.8906465,0.6693314,0.2473118,0.8696565,0.3148934,0.04466531,0.8820902,0.7321633,0.05568377,0.8344573,0.517946,-0.1242539,0.8342934,0.5132738,0.0282635,0.46778,0.3768345,-0.1259113,0.4659324,0.3739032,0.001577839,0.1109294,0.2395045,-0.1275244,0.1074435,0.2382676,0.07326362,0.004092336,0.2936334,-0.1731378,0.00413692,0.320305
63.04222,-0.03193514,1.435084,0.5199808,-0.03265394,1.312572,0.4844729,-0.03306191,1.214344,0.4864261,-0.03348827,1.116163,0.4890904,-0.0337124,1.018591,0.5003266,0.151569,1.269553,0.4487798,-0.2155359,1.272001,0.5283084,0.1977511,1.178208,0.2465526,-0.08368524,1.095412,0.5812646,0.2183442,0.9534318,0.267152,0.0481655,0.9188224,0.6342206,0.2312735,0.8786598,0.3258893,0.06796178,0.8815677,0.7204081,0.2047683,0.9199837,0.2997192,0.07231794,0.8907358,0.6657085,0.2473784,0.8689854,0.3147718,0.04785781,0.8828619,0.7288175,0.05604212,0.8342145,0.517794,-0.1238966,0.8340437,0.5131637,0.02861512,0.4675254,0.3767146,-0.1256859,0.4656876,0.373782,0.001922883,0.1106631,0.2394162,-0.1274272,0.1072033,0.2381356,0.07362405,0.003882468,0.293636,-0.1730962,0.004050672,0.3203356
63.05333,-0.0315166,1.434798,0.5201786,-0.03226466,1.312596,0.4836202,-0.03270607,1.214367,0.485493,-0.03316551,1.116184,0.488077,-0.03341267,1.018649,0.4996342,0.1519914,1.269524,0.44811,-0.2153651,1.271983,0.5266451,0.1980693,1.17766,0.246094,-0.08456952,1.095272,0.581767,0.2180526,0.9529037,0.2674952,0.04622615,0.918561,0.6368887,0.2308656,0.8781332,0.32626,0.0657922,0.8818746,0.7233722,0.2044176,0.9194702,0.3000526,0.07035157,0.8907499,0.6686407,0.2469769,0.8684464,0.3151625,0.04564649,0.8831361,0.7316863,0.05631769,0.8343061,0.5175728,-0.1236235,0.8341553,0.5130397,0.02876784,0.4675693,0.3766411,-0.1255262,0.4657555,0.3737746,0.001956098,0.1106609,0.2394864,-0.1273777,0.1072286,0.2382419,0.07368965,0.003909349,0.2937207,-0.1730424,0.004000247,0.3203489
63.06445,-0.03113296,1.434559,0.5201918,-0.03186963,1.312424,0.4834115,-0.03231383,1.214195,0.4852665,-0.03277556,1.116011,0.4878327,-0.03302848,1.018482,0.4994405,0.1524079,1.269337,0.4479921,-0.2146715,1.271895,0.527595,0.1982303,1.177041,0.246115,-0.08276776,1.095616,0.5814461,0.2176791,0.9522979,0.2681344,0.04913601,0.9193377,0.635297,0.2304541,0.8775076,0.3268824,0.06869683,0.8827579,0.7218267,0.2040254,0.9188596,0.3006791,0.07328882,0.8916005,0.6670927,0.2465654,0.8678188,0.3157864,0.04854097,0.8839845,0.7301212,0.05669557,0.8341376,0.517393,-0.1232488,0.8340035,0.512988,0.02887741,0.4674014,0.3765125,-0.1252754,0.4656159,0.3736929,0.001804553,0.1104934,0.2394073,-0.1272475,0.1071008,0.2381308,0.07353785,0.003790677,0.293738,-0.1729563,0.004024029,0.3204038
63.07556,-0.03080573,1.434346,0.5201838,-0.03160677,1.312206,0.4834183,-0.03210849,1.213977,0.4852365,-0.03262757,1.115793,0.4877659,-0.03291839,1.018257,0.4993171,0.1526504,1.26902,0.448009,-0.2141837,1.271842,0.5285251,0.1981628,1.176635,0.2461022,-0.08154786,1.095489,0.5802902,0.2172262,0.9518632,0.2681648,0.05108804,0.9191345,0.6320553,0.2299671,0.8771267,0.3269884,0.07119874,0.8833561,0.7187937,0.2035583,0.9184667,0.3007463,0.075407,0.8916492,0.6639431,0.2460709,0.867417,0.3159,0.05110794,0.8847155,0.7272243,0.05676312,0.8338809,0.5171573,-0.1231825,0.8337954,0.5128027,0.02879623,0.4671784,0.3762182,-0.1252199,0.465418,0.3734803,0.001578726,0.1103033,0.2390563,-0.1272025,0.1069131,0.2378916,0.07347735,0.003854811,0.2936663,-0.1729848,0.00405556,0.3203979
63.08667,-0.03047001,1.43417,0.5201712,-0.03131084,1.312197,0.4828563,-0.03185416,1.213968,0.4846431,-0.0324146,1.115783,0.4871412,-0.03273496,1.018269,0.4988715,0.1529762,1.268927,0.4476647,-0.2141499,1.27182,0.5270461,0.1982766,1.17597,0.2459729,-0.0826203,1.095289,0.5809843,0.2168222,0.9512364,0.2688494,0.04890935,0.9187573,0.6349226,0.2295366,0.8765066,0.3276873,0.06881975,0.8834634,0.7219054,0.2031451,0.917858,0.3014455,0.07315893,0.8914558,0.6670202,0.2456291,0.866783,0.3165947,0.04870818,0.8848629,0.7302795,0.05691317,0.8339012,0.5169671,-0.123034,0.8338477,0.5126761,0.02888896,0.4671651,0.3761273,-0.1251555,0.4654502,0.3734083,0.001615413,0.1102571,0.239062,-0.1272201,0.1069255,0.2378731,0.07353479,0.003846526,0.2937188,-0.1729797,0.003996134,0.3203023
63.09778,-0.03036072,1.43415,0.5201542,-0.03112704,1.311936,0.4836335,-0.03161808,1.213705,0.4853645,-0.03212591,1.115519,0.4878069,-0.03241687,1.017961,0.499165,0.1532017,1.268772,0.4484913,-0.2137556,1.271488,0.5285137,0.1982504,1.175359,0.2469541,-0.08155062,1.094876,0.5805016,0.216375,0.9505832,0.2697607,0.05065415,0.9182636,0.6324896,0.2289986,0.875891,0.3286658,0.07105651,0.8834749,0.7195619,0.2026596,0.9172565,0.3023936,0.07498103,0.891026,0.6645831,0.2450727,0.8661327,0.3175769,0.05102827,0.8850834,0.7280969,0.05726552,0.8335503,0.5166434,-0.1226835,0.8334842,0.512431,0.02891998,0.4668481,0.3757794,-0.1249147,0.4651048,0.3731172,0.001333691,0.1099734,0.2386903,-0.1270861,0.1065979,0.2375368,0.07342775,0.003848612,0.2936718,-0.1729303,0.003984749,0.3203124
63.10889,-0.03017442,1.433921,0.5201708,-0.03090923,1.312083,0.4824153,-0.03137077,1.213852,0.4841485,-0.03184864,1.115666,0.4865931,-0.03211927,1.018167,0.4984517,0.153479,1.268952,0.4474859,-0.2132406,1.271661,0.5283558,0.198378,1.174876,0.2462236,-0.08007266,1.095451,0.5792371,0.2158683,0.9501505,0.269998,0.05309541,0.9192403,0.6301184,0.228369,0.8755049,0.3289882,0.07346154,0.8842263,0.7171088,0.2020943,0.9168741,0.3026578,0.07732935,0.8918273,0.662133,0.2444378,0.8657159,0.3179188,0.05345775,0.8859338,0.7256819,0.05758774,0.8338395,0.5166658,-0.122364,0.8337428,0.5125687,0.0291174,0.4671245,0.3758601,-0.1247721,0.4653417,0.3733152,0.001409568,0.1102372,0.2388279,-0.1271161,0.1068136,0.2377934,0.07335884,0.00390476,0.2935969,-0.1729475,0.003984213,0.3203073
63.12,-0.03002051,1.433677,0.5202012,-0.03057534,1.312169,0.481393,-0.03090166,1.213937,0.4830882,-0.0312435,1.115749,0.4854947,-0.0314331,1.0183,0.4977582,0.1539434,1.269271,0.44676,-0.213129,1.271381,0.5263128,0.1987394,1.174124,0.2459792,-0.08105455,1.095022,0.5794789,0.2153287,0.9494742,0.27108,0.0510199,0.9186639,0.6326451,0.2276164,0.8748469,0.3301381,0.0711797,0.8838382,0.7197592,0.20145,0.9162418,0.30374,0.07507706,0.891205,0.6647534,0.2436863,0.8650245,0.3191,0.05119173,0.8857164,0.7283335,0.05836713,0.8340738,0.5165255,-0.121589,0.833892,0.5126308,0.02960604,0.4673233,0.3758722,-0.1244271,0.4654839,0.3734041,0.001615547,0.1104013,0.2389883,-0.1271893,0.106949,0.2379085,0.07343824,0.003910661,0.2936161,-0.1730583,0.004002213,0.320255
63.13111,-0.02989074,1.433673,0.52022,-0.03036898,1.312151,0.4814579,-0.03065119,1.213918,0.4831457,-0.03094867,1.11573,0.4855449,-0.03111581,1.018279,0.4977957,0.1542173,1.269321,0.4470428,-0.2127652,1.271315,0.5268899,0.1989255,1.17348,0.246572,-0.08022507,1.09483,0.5784521,0.2147818,0.9488308,0.2721393,0.05231495,0.9183444,0.6300144,0.2268492,0.8742057,0.3312457,0.07288069,0.8838975,0.7171841,0.200792,0.9156269,0.3047811,0.07635857,0.8908417,0.6620954,0.2429289,0.8643587,0.3202435,0.05299343,0.8860564,0.7259251,0.05871086,0.834062,0.5165248,-0.1212463,0.8338596,0.5126777,0.02976783,0.4673161,0.3758962,-0.1242738,0.465464,0.3734222,0.00159993,0.1103988,0.2390363,-0.1272204,0.106941,0.2378986,0.07340436,0.003884137,0.2936414,-0.1730841,0.003970861,0.3202188
