Time,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
39.19333,-0.05191503,1.457346,0.5365376,-0.05187946,1.328802,0.5399524,-0.05184198,1.229784,0.5422238,-0.05182471,1.130815,0.545212,-0.05181804,1.031817,0.5470034,0.1298627,1.28726,0.4882548,-0.2261186,1.290359,0.612005,0.1690338,1.243577,0.2674239,-0.072324,1.121969,0.6261694,0.263328,1.047311,0.198162,0.08147047,0.9535781,0.6403338,0.3013109,0.9787776,0.2548926,0.1012895,0.9189774,0.7284698,0.2626778,1.013342,0.2334861,0.1063191,0.927029,0.6731948,0.3167697,0.9716631,0.2409383,0.08083662,0.9196932,0.7365623,0.03887559,0.8452396,0.5498859,-0.1425098,0.8452296,0.544781,0.02314214,0.4797684,0.3955338,-0.1344062,0.4770652,0.3963541,0.007830016,0.1240916,0.2453184,-0.1265196,0.1187675,0.2519047,0.06072161,0.004257858,0.2967224,-0.1775746,0.003993034,0.3153104
39.20444,-0.05122355,1.457918,0.5353476,-0.05158026,1.329394,0.5394408,-0.05184431,1.23039,0.542235,-0.05212971,1.131439,0.5457456,-0.05230271,1.032448,0.5478933,0.1301059,1.287042,0.48822,-0.2252579,1.292109,0.6131234,0.1685215,1.245198,0.266901,-0.07083923,1.1242,0.6261707,0.2633893,1.048661,0.1992089,0.08357962,0.9562916,0.639218,0.3013728,0.9803675,0.2562286,0.1034386,0.923167,0.7279105,0.2627323,1.014821,0.2346573,0.1088032,0.9307702,0.6726034,0.3168511,0.9732141,0.2423154,0.08289372,0.9234149,0.7357953,0.03818581,0.8457807,0.5513471,-0.1431899,0.8459531,0.5459116,0.02291693,0.4803886,0.396762,-0.1349231,0.4778057,0.3974514,0.008057199,0.1247887,0.2463197,-0.1268778,0.1195245,0.2529701,0.06060804,0.0043841,0.2967302,-0.1775331,0.003991604,0.3153099
39.21556,-0.05053126,1.458639,0.5342332,-0.05120101,1.33014,0.5390146,-0.05170579,1.231153,0.5423386,-0.05223256,1.132223,0.5463789,-0.05254824,1.033241,0.548887,0.1304184,1.287083,0.4881567,-0.2241939,1.293942,0.6145025,0.1681098,1.246658,0.26645,-0.06926932,1.126387,0.6260043,0.2634179,1.049854,0.2001686,0.08565546,0.958831,0.6375062,0.3013947,0.981801,0.2574791,0.1069555,0.9290092,0.7270323,0.2627522,1.016151,0.2357465,0.1117931,0.9350771,0.6714875,0.3168871,0.9746023,0.243605,0.08645587,0.9289035,0.7350368,0.03777421,0.8465035,0.55286,-0.1435954,0.8468208,0.5472298,0.02298484,0.4811416,0.3981563,-0.1353437,0.4786977,0.398709,0.008591451,0.1255711,0.2475985,-0.1273134,0.1204399,0.2541687,0.06063602,0.004381776,0.2966349,-0.1774929,0.004041135,0.31527
39.22667,-0.05002958,1.459734,0.5329662,-0.05096307,1.331272,0.5386202,-0.05167072,1.232312,0.5426166,-0.05240091,1.133412,0.5473287,-0.0528369,1.034443,0.5502763,0.1305947,1.28751,0.4881577,-0.2233047,1.296202,0.6158153,0.1675742,1.248425,0.2660907,-0.06776807,1.129143,0.6262323,0.2634855,1.051468,0.2011459,0.08776849,0.9620842,0.6366493,0.3014662,0.9837263,0.2588215,0.109406,0.93463,0.7268493,0.2628141,1.017935,0.2368843,0.1143889,0.9397649,0.6712233,0.3169797,0.9764758,0.2449984,0.0888717,0.9340785,0.7347461,0.03734061,0.8476493,0.5548548,-0.1440235,0.8480876,0.5490571,0.02321409,0.4822573,0.4001605,-0.1359153,0.4799652,0.4005256,0.009466045,0.1266575,0.2496117,-0.1280245,0.1217086,0.2559746,0.06076591,0.00436008,0.2966409,-0.1775451,0.004081666,0.315234
39.23778,-0.04969672,1.46122,0.5316093,-0.05082161,1.332806,0.5382373,-0.0516765,1.23388,0.5429839,-0.05255417,1.13502,0.5484456,-0.05307726,1.036067,0.5518827,0.1306788,1.288399,0.4881423,-0.2225176,1.298829,0.6170753,0.1670731,1.250116,0.2658395,-0.06646555,1.13215,0.6257253,0.2636915,1.053069,0.2022281,0.0895867,0.9654717,0.6343752,0.3017117,0.9856823,0.2602919,0.1116848,0.9414612,0.7254419,0.2630376,1.019735,0.2381528,0.1167877,0.9451334,0.669711,0.3172354,0.9783679,0.2465138,0.09113979,0.9404156,0.7332605,0.03697935,0.8492318,0.557094,-0.1443815,0.8497666,0.5512049,0.02359466,0.4837425,0.4025635,-0.1365505,0.4815861,0.402803,0.01056826,0.1280479,0.2521743,-0.1289296,0.123273,0.2583778,0.06081925,0.00435251,0.2966077,-0.1775666,0.004083872,0.3151971
39.24889,-0.04962274,1.46287,0.5300899,-0.05074867,1.334518,0.5378183,-0.05160455,1.235636,0.5434129,-0.05248288,1.136827,0.5497221,-0.05300518,1.037895,0.5537059,0.1307146,1.28968,0.4879826,-0.221717,1.301474,0.6183686,0.1666047,1.251775,0.2655327,-0.06477497,1.135577,0.625864,0.2639258,1.054725,0.203013,0.09216704,0.9696798,0.6333596,0.3019958,0.9876919,0.2614529,0.1155777,0.9499857,0.7251312,0.2632973,1.021594,0.2391258,0.1203567,0.951875,0.6692828,0.3175225,0.9803095,0.2477147,0.09512245,0.9482967,0.7330718,0.03702593,0.8510655,0.5595409,-0.1443371,0.8516065,0.5537189,0.02436373,0.4854569,0.4052322,-0.1370318,0.4833611,0.4054515,0.01204049,0.1296463,0.2550587,-0.1299226,0.1249844,0.2611576,0.06088506,0.00426501,0.2962146,-0.1775272,0.004071653,0.3151386
39.26,-0.04955714,1.464653,0.5286324,-0.05068146,1.336376,0.537512,-0.05153609,1.237548,0.5439932,-0.05241314,1.138799,0.5511883,-0.05293318,1.039891,0.5557383,0.1307654,1.291095,0.4880252,-0.2208768,1.304341,0.6198211,0.1660723,1.253514,0.2654272,-0.06328925,1.139002,0.625971,0.2643619,1.056553,0.2041541,0.09429822,0.9736625,0.6321207,0.302543,0.9900118,0.2630815,0.1177924,0.9569551,0.7244617,0.2638006,1.023722,0.2405404,0.12287,0.9577208,0.6686128,0.3180481,0.982519,0.2493787,0.09735889,0.9547154,0.7323213,0.03707656,0.8530743,0.5622581,-0.1442865,0.8536147,0.5564393,0.02514263,0.4872333,0.4084424,-0.137583,0.4852774,0.4083722,0.01352803,0.1311967,0.2587488,-0.1310594,0.1268111,0.2642733,0.06083667,0.004121184,0.2963481,-0.1775277,0.004102826,0.3151005
39.27111,-0.04949632,1.466343,0.5272991,-0.05072578,1.33815,0.5373104,-0.05166125,1.239384,0.5446633,-0.05261942,1.140703,0.5527295,-0.05318525,1.041823,0.5578452,0.1306992,1.292294,0.4882818,-0.2203645,1.307218,0.6209675,0.1655038,1.254978,0.2655602,-0.06254783,1.142025,0.6247179,0.2647913,1.058194,0.2053397,0.09526864,0.9768325,0.6284683,0.3030957,0.9920915,0.2646796,0.1186362,0.9638757,0.7214417,0.2643059,1.025633,0.2419694,0.1241257,0.9631104,0.6656318,0.3185728,0.9844974,0.2510006,0.09823888,0.9611113,0.7292282,0.03674338,0.8549944,0.5651094,-0.1446163,0.8555881,0.5591882,0.02560692,0.4890656,0.4114432,-0.1383961,0.4871359,0.4113858,0.01476885,0.1329432,0.2618953,-0.1323428,0.128558,0.2675446,0.06071097,0.00446409,0.2962826,-0.1775745,0.004072905,0.3150589
39.28222,-0.04929302,1.467457,0.5261488,-0.05070802,1.339348,0.5371647,-0.05178619,1.240644,0.5452919,-0.05288751,1.142031,0.5541317,-0.05353361,1.04318,0.5597574,0.1306792,1.292858,0.4886018,-0.2199162,1.309522,0.6219088,0.1648662,1.256322,0.2656553,-0.06182321,1.144573,0.6245551,0.2652197,1.059749,0.2065166,0.09626979,0.9796233,0.6272013,0.303626,0.9940391,0.2662252,0.1206213,0.9699804,0.7203248,0.2647996,1.027438,0.2433671,0.1258436,0.9680071,0.664519,0.319073,0.986348,0.2525665,0.1003908,0.9666116,0.7283064,0.03627678,0.856322,0.5677128,-0.1450778,0.8570048,0.5616485,0.0258631,0.4902227,0.4144024,-0.1391428,0.4885044,0.4139546,0.01572831,0.1339345,0.2652006,-0.1333673,0.1298797,0.2702187,0.06038881,0.004258692,0.2966599,-0.1776058,0.004071534,0.3151101
39.29333,-0.04919682,1.468516,0.5248809,-0.05072785,1.340499,0.5369049,-0.05189516,1.241863,0.545809,-0.05308608,1.143325,0.5554248,-0.05377998,1.044504,0.5615684,0.1306515,1.293478,0.4888315,-0.2189906,1.311909,0.6235918,0.164352,1.257351,0.2657444,-0.06022511,1.147589,0.6246645,0.2657906,1.061013,0.2076892,0.09854033,0.9832683,0.6257373,0.3043118,0.9956824,0.2677387,0.1229235,0.9757562,0.7190486,0.2654499,1.028961,0.2447657,0.128327,0.9730405,0.6632912,0.3197094,0.9878802,0.2540874,0.1027719,0.9719735,0.727044,0.03595065,0.8576394,0.5702287,-0.1453985,0.8583722,0.5640097,0.02635296,0.4914127,0.4171697,-0.1398087,0.4898138,0.4164467,0.01701222,0.1350005,0.2682126,-0.134369,0.1311327,0.2728382,0.06042843,0.004224002,0.2967182,-0.1776004,0.004078507,0.3151267
39.30444,-0.04920102,1.469459,0.5232676,-0.05092437,1.34156,0.5364732,-0.0522394,1.243013,0.5462874,-0.0535787,1.144569,0.5568123,-0.05435181,1.045788,0.5635574,0.1304361,1.293846,0.48902,-0.2187996,1.314228,0.6241422,0.163624,1.258457,0.2657378,-0.06018084,1.14977,0.6224991,0.266441,1.062446,0.2090158,0.09843799,0.9853135,0.6208562,0.3050725,0.9974558,0.2693633,0.1233382,0.9808546,0.7142267,0.266178,1.030632,0.2462976,0.1285519,0.9766542,0.6585434,0.3204187,0.9895483,0.255715,0.1032875,0.9769613,0.7224201,0.03525615,0.8589048,0.5730414,-0.1460851,0.8597219,0.5666053,0.02679858,0.4926262,0.4200391,-0.1407041,0.4911401,0.4190933,0.01856738,0.1361637,0.2711372,-0.1354676,0.1324365,0.2755342,0.06075969,0.004355311,0.296562,-0.1775766,0.004096091,0.3149762
39.31556,-0.049105,1.470763,0.5213934,-0.05097031,1.343004,0.5358678,-0.05239435,1.24456,0.5466598,-0.05384325,1.146228,0.5581615,-0.05467301,1.047492,0.5655385,0.1303823,1.294639,0.4890513,-0.2176582,1.317276,0.6258428,0.1630911,1.259655,0.2656344,-0.058181,1.153678,0.6224153,0.2670749,1.063849,0.210353,0.1012962,0.9900808,0.6189877,0.3057896,0.9991962,0.2710095,0.1268491,0.9874951,0.7122526,0.266872,1.032268,0.2478338,0.1317468,0.9823959,0.6566156,0.3210935,0.9911872,0.2573725,0.1068958,0.9835264,0.7206451,0.03484239,0.8606092,0.5758673,-0.1464918,0.86148,0.5692421,0.02741738,0.4941125,0.4233347,-0.1415555,0.492752,0.42208,0.02019098,0.1374377,0.2748897,-0.1367518,0.1339058,0.2788618,0.06069492,0.004425824,0.2965072,-0.1775221,0.004152596,0.3149446
39.32667,-0.04919506,1.472315,0.519362,-0.05114084,1.344727,0.5352671,-0.05262651,1.246411,0.5471618,-0.0541378,1.148214,0.5597648,-0.05499644,1.049534,0.5678413,0.1302392,1.295752,0.4891998,-0.2166433,1.320673,0.6274602,0.1627677,1.260756,0.2657586,-0.05655301,1.157725,0.6221935,0.2680787,1.065479,0.211125,0.1035374,0.9947766,0.6169267,0.3068816,1.001151,0.2720697,0.1291232,0.9941351,0.7102162,0.2679393,1.034124,0.2487954,0.1340784,0.9881158,0.6546763,0.3221421,0.9930438,0.2584419,0.1092186,0.9900787,0.7186822,0.03446234,0.8626794,0.5791255,-0.146863,0.8635613,0.5722655,0.02839381,0.4958314,0.4273794,-0.1425693,0.4945983,0.4256737,0.0224878,0.1388146,0.2797,-0.1383906,0.1355232,0.2830107,0.06089567,0.004505336,0.2966092,-0.1775351,0.004202306,0.3149889
39.33778,-0.04912961,1.474587,0.5176824,-0.05132865,1.347197,0.5350661,-0.05300868,1.249029,0.5481003,-0.05471572,1.150988,0.5618413,-0.05568232,1.052369,0.5706185,0.1300672,1.297383,0.4899706,-0.2171847,1.324445,0.6269871,0.1625884,1.26178,0.2666245,-0.05804611,1.160659,0.6194019,0.268883,1.066801,0.2128368,0.1010924,0.9968718,0.6118169,0.3077423,1.002781,0.2740693,0.1273402,0.9998331,0.7048773,0.2687885,1.035666,0.2506887,0.1319946,0.9919714,0.6495421,0.3229634,0.9945768,0.2604556,0.1075587,0.9957787,0.713628,0.03363179,0.8655125,0.5829764,-0.147677,0.866476,0.5757021,0.02964527,0.4980153,0.4327393,-0.1441656,0.4970359,0.4302961,0.02576556,0.1403668,0.2865285,-0.1407484,0.1374965,0.2887872,0.06095817,0.004492223,0.2965103,-0.177452,0.004204571,0.3149814
39.34889,-0.04887039,1.476897,0.5163741,-0.05148355,1.349712,0.5351479,-0.05348142,1.251698,0.5492533,-0.0555084,1.153819,0.564064,-0.05665749,1.055262,0.5734978,0.1299291,1.29891,0.4912383,-0.2160174,1.329234,0.6294271,0.1625437,1.26279,0.2679889,-0.05638146,1.166046,0.6196961,0.2696852,1.06814,0.2146895,0.1032545,1.002858,0.6099651,0.3085498,1.004436,0.2762471,0.1295852,1.008594,0.7028723,0.2695982,1.037212,0.2527109,0.1343299,0.9995671,0.6477229,0.3237586,0.9961501,0.2626694,0.1099211,1.004274,0.7117594,0.03242952,0.8683768,0.5869982,-0.1488518,0.8694831,0.5790871,0.03083599,0.5000067,0.43887,-0.1461134,0.4994572,0.4351615,0.02928488,0.1415082,0.2947117,-0.1434488,0.1393479,0.295093,0.06048987,0.004311502,0.2965426,-0.1773956,0.004242122,0.3149432
39.36,-0.04865303,1.478662,0.5152296,-0.05173781,1.351678,0.5352567,-0.05409779,1.253816,0.5503277,-0.05648912,1.156096,0.5661025,-0.05783049,1.057602,0.5761424,0.1296771,1.299879,0.4925386,-0.2148163,1.333547,0.631954,0.1622795,1.2637,0.2692966,-0.05466939,1.171006,0.6200315,0.2705519,1.069625,0.216186,0.1054776,1.008466,0.608109,0.3094461,1.006292,0.2781064,0.131197,1.01628,0.7010359,0.2704835,1.038927,0.2543934,0.1364071,1.006409,0.6460733,0.3246473,0.9979237,0.2645709,0.1115709,1.011738,0.7098964,0.03102881,0.8706884,0.5907123,-0.1502207,0.8719323,0.582121,0.03212658,0.501465,0.4447193,-0.1481127,0.5013678,0.439577,0.03319473,0.1421365,0.3026386,-0.1460613,0.1407343,0.3008531,0.06060886,0.004250705,0.2966339,-0.1774485,0.004299402,0.3150083
39.37111,-0.04853364,1.480454,0.5138679,-0.05225997,1.353718,0.5353014,-0.05511243,1.256042,0.5514566,-0.05799931,1.158516,0.5683137,-0.05959875,1.060095,0.5790139,0.1291574,1.30069,0.4941278,-0.217873,1.336389,0.6283424,0.1618922,1.264543,0.2708999,-0.06024814,1.171452,0.6157248,0.2714731,1.071137,0.2180322,0.09737644,1.006516,0.6031072,0.3103376,1.008199,0.2803724,0.120727,1.017675,0.6963176,0.2713857,1.04068,0.2564322,0.1274713,1.006413,0.6417911,0.3255472,0.9997463,0.2668986,0.101037,1.012827,0.7048681,0.02895513,0.8731393,0.5948442,-0.1522455,0.8745637,0.5853032,0.03368045,0.5027609,0.4518803,-0.1507207,0.5032852,0.4446216,0.03827894,0.1423083,0.3127478,-0.1492373,0.1419569,0.3077101,0.06058384,0.004323423,0.2965384,-0.1774215,0.004292548,0.3150719
39.38222,-0.04845243,1.48162,0.5123449,-0.05265989,1.355132,0.535113,-0.0558817,1.257644,0.5522969,-0.05914027,1.160313,0.5701809,-0.06091579,1.061966,0.581513,0.1287562,1.301115,0.4952392,-0.2167112,1.340318,0.6307116,0.161343,1.265625,0.2718846,-0.0586952,1.17597,0.6155703,0.2721737,1.072565,0.220375,0.09932102,1.011621,0.6004291,0.310901,1.010002,0.2831769,0.1224682,1.024347,0.6934894,0.2720031,1.042343,0.2589596,0.1293966,1.012459,0.639119,0.3261367,1.001466,0.2697857,0.102845,1.019333,0.7020983,0.02743035,0.8750076,0.5984423,-0.1537292,0.8765301,0.5881645,0.03612781,0.5031404,0.4595886,-0.1528647,0.5046337,0.4491191,0.04459202,0.1412388,0.324456,-0.1520236,0.142704,0.3138,0.06066557,0.004254103,0.2965829,-0.1772894,0.004283607,0.3150175
39.39333,-0.04883949,1.482621,0.5102859,-0.05350512,1.356434,0.5345873,-0.0570784,1.259174,0.552953,-0.06069114,1.16208,0.5720168,-0.06262071,1.06382,0.5840635,0.127937,1.301439,0.4961945,-0.2157907,1.344397,0.6328846,0.1605977,1.266622,0.2727446,-0.0572385,1.180806,0.6153321,0.2729764,1.07417,0.2223234,0.1013137,1.017216,0.5977795,0.3114798,1.012069,0.2857177,0.1240115,1.03121,0.6907684,0.2726623,1.044213,0.2611127,0.1312345,1.018733,0.6365687,0.3267794,1.003453,0.2724509,0.1043931,1.026153,0.6993628,0.0255444,0.8768907,0.6022067,-0.1555656,0.8784646,0.5910977,0.04057015,0.502425,0.4710927,-0.1554597,0.5058244,0.4540557,0.05519284,0.1379946,0.3434926,-0.155357,0.1431708,0.3206863,0.06051797,0.005282402,0.2970254,-0.1772546,0.004289567,0.3149813
39.40445,-0.04936212,1.48423,0.5079982,-0.05445189,1.358406,0.5340335,-0.05835051,1.26142,0.5537359,-0.06229133,1.16461,0.5741338,-0.06435137,1.066451,0.5869494,0.1270279,1.302453,0.4972346,-0.2222404,1.345391,0.6240959,0.1598081,1.267714,0.2737901,-0.06853148,1.177233,0.6066238,0.2735856,1.07573,0.2247407,0.08517761,1.009076,0.5891515,0.3119085,1.014126,0.2887271,0.1052343,1.024966,0.6824425,0.2731525,1.046051,0.263742,0.1140662,1.01177,0.6286526,0.327269,1.005433,0.2755821,0.0854997,1.019676,0.690621,0.02366678,0.8795787,0.6063561,-0.157389,0.8811577,0.5943965,0.03946126,0.5055712,0.4740303,-0.1591691,0.5070815,0.4613362,0.05483247,0.1415867,0.345251,-0.1609018,0.1430303,0.3318421,0.06043001,0.009036958,0.2983544,-0.1773086,0.004291892,0.3150335
