Participant ID,Global Time,CoP X,CoP Y,Current Color,CoM X,CoM Y,CoM Z,Target Number,Trial Number
2,0.01111111,-0.6514157,1.147812,RED,-0.127797,1.184614,0.01972932,5,1
2,0.02222222,-0.7591667,1.219269,YELLOW,-0.1274276,1.184812,0.02065277,5,1
2,0.03333334,-0.9232906,1.285113,YELLOW,-0.1271549,1.185089,0.02187288,5,1
2,0.04444445,-1.063145,1.367026,YELLOW,-0.1268467,1.18531,0.02307951,5,1
2,0.05555556,-1.063145,1.367026,YELLOW,-0.1265022,1.18547,0.02446258,5,1
2,0.06666667,-1.124519,1.48787,YELLOW,-0.1260474,1.185663,0.02599126,5,1
2,0.07777778,-1.124519,1.48787,YELLOW,-0.1256074,1.185932,0.02764511,5,1
2,0.08888889,-1.209059,1.642488,YELLOW,-0.1250826,1.186186,0.02935588,5,1
2,0.1,-1.252064,1.742518,YELLOW,-0.1244292,1.186368,0.03095359,5,1
2,0.1111111,-1.252064,1.742518,YELLOW,-0.1237203,1.186577,0.03280675,5,1
2,0.1222222,-1.317097,1.892378,YELLOW,-0.1229789,1.186791,0.03447151,5,1
2,0.1333333,-1.317097,1.892378,YELLOW,-0.122148,1.186805,0.03622091,5,1
2,0.1444445,-1.317097,1.892378,YELLOW,-0.1212671,1.186847,0.0379703,5,1
2,0.1555556,-1.233026,1.929047,YELLOW,-0.1202058,1.186888,0.03970706,5,1
2,0.1666667,-1.233026,1.929047,YELLOW,-0.1192051,1.186937,0.04145747,5,1
2,0.1777778,-1.034632,1.954761,YELLOW,-0.1180736,1.186963,0.04332817,5,1
2,0.1888889,-1.034632,1.954761,YELLOW,-0.1168469,1.1869,0.04515368,5,1
2,0.2,-0.9548483,1.967854,YELLOW,-0.1155767,1.186783,0.04706079,5,1
2,0.2111111,-0.9548483,1.967854,YELLOW,-0.1143701,1.186739,0.04898369,5,1
2,0.2222222,-0.7976992,1.941203,YELLOW,-0.1131464,1.186752,0.05101907,5,1
2,0.2333333,-0.628,1.88507,YELLOW,-0.1118327,1.186753,0.05301154,5,1
2,0.2444444,-0.4646811,1.846583,YELLOW,-0.1105193,1.186803,0.05514377,5,1
2,0.2555556,-0.3703738,1.809464,YELLOW,-0.1090893,1.186861,0.057145,5,1
2,0.2666667,-0.3703738,1.809464,YELLOW,-0.1077415,1.186786,0.05918813,5,1
2,0.2777778,-0.1137227,1.753085,YELLOW,-0.1063988,1.186781,0.06138468,5,1
2,0.2888889,0.08431086,1.693522,YELLOW,-0.105267,1.186739,0.06364906,5,1
2,0.3,0.08431086,1.693522,YELLOW,-0.1039792,1.186586,0.06589007,5,1
2,0.3111111,0.3592212,1.610762,YELLOW,-0.1027626,1.186543,0.06807482,5,1
2,0.3222222,0.3592212,1.610762,YELLOW,-0.1017187,1.186595,0.07033193,5,1
2,0.3333333,0.7418268,1.436302,YELLOW,-0.100513,1.186578,0.07247144,5,1
2,0.3444445,0.7418268,1.436302,YELLOW,-0.09934354,1.186648,0.07444751,5,1
2,0.3555556,0.9855849,1.335457,YELLOW,-0.09793508,1.186919,0.07650161,5,1
2,0.3666667,1.206422,1.206547,YELLOW,-0.09665012,1.186866,0.0785768,5,1
2,0.3777778,1.206422,1.206547,YELLOW,-0.09538829,1.186757,0.08072865,5,1
2,0.3888889,1.466828,1.089303,YELLOW,-0.09421134,1.186561,0.0828228,5,1
2,0.4,1.466828,1.089303,YELLOW,-0.09294236,1.186338,0.0847913,5,1
2,0.4111111,1.659026,0.9345502,YELLOW,-0.09174991,1.186227,0.08670068,5,1
2,0.4222222,1.770066,0.7614108,YELLOW,-0.09076285,1.185933,0.0886085,5,1
2,0.4333333,1.770066,0.7614108,YELLOW,-0.08964038,1.185686,0.09046245,5,1
2,0.4444444,1.936894,0.590194,YELLOW,-0.08869195,1.185374,0.09250379,5,1
2,0.4555556,1.948242,0.3674071,YELLOW,-0.08769953,1.185163,0.09442961,5,1
2,0.4666667,1.948242,0.3674071,YELLOW,-0.08683383,1.184883,0.09635407,5,1
2,0.4777778,1.960033,0.1306588,YELLOW,-0.08604968,1.184575,0.09778428,5,1
2,0.4888889,1.917995,-0.1246713,YELLOW,-0.08523893,1.184065,0.09971714,5,1
2,0.5,1.812553,-0.3967504,YELLOW,-0.08451486,1.183885,0.1016581,5,1
2,0.5111111,1.812553,-0.3967504,YELLOW,-0.08378553,1.183585,0.1034591,5,1
2,0.5222223,1.728321,-0.6611542,YELLOW,-0.08283651,1.183409,0.1051996,5,1
2,0.5333334,1.728321,-0.6611542,YELLOW,-0.08215272,1.183308,0.1071554,5,1
2,0.5444446,1.545648,-0.9641166,YELLOW,-0.08147204,1.183004,0.1090464,5,1
2,0.5555557,1.410014,-1.194813,YELLOW,-0.0806905,1.182774,0.1108463,5,1
2,0.5666668,1.410014,-1.194813,YELLOW,-0.07997513,1.182436,0.11261,5,1
2,0.577778,1.211937,-1.719266,YELLOW,-0.07921696,1.182135,0.1141405,5,1
2,0.5888891,1.211937,-1.719266,YELLOW,-0.07854378,1.181833,0.1157109,5,1
2,0.6000003,1.211937,-1.719266,YELLOW,-0.07768846,1.181278,0.116946,5,1
2,0.6111114,1.23589,-2.103319,YELLOW,-0.07690215,1.180846,0.11834,5,1
2,0.6222225,1.175176,-2.14467,YELLOW,-0.07627153,1.180266,0.1197178,5,1
2,0.6333337,1.123207,-2.267522,YELLOW,-0.07547784,1.179698,0.1208018,5,1
2,0.6444448,1.123207,-2.267522,YELLOW,-0.0746274,1.179233,0.121943,5,1
2,0.655556,1.155502,-2.314611,YELLOW,-0.07374835,1.178721,0.1229091,5,1
2,0.6666671,1.198404,-2.265918,YELLOW,-0.07297754,1.178236,0.1237439,5,1
2,0.6777782,1.109409,-2.148607,YELLOW,-0.07226896,1.177868,0.1246017,5,1
2,0.6888894,1.109409,-2.148607,YELLOW,-0.07152843,1.177519,0.12551,5,1
2,0.7000005,1.054774,-1.97106,YELLOW,-0.07082748,1.176971,0.1260459,5,1
2,0.7111117,1.060712,-1.779204,YELLOW,-0.07012129,1.176649,0.1268779,5,1
2,0.7222228,1.060712,-1.779204,YELLOW,-0.06968737,1.176286,0.1277218,5,1
2,0.7333339,1.029773,-1.579934,YELLOW,-0.06923294,1.17591,0.1288281,5,1
2,0.7444451,0.9862123,-1.299614,YELLOW,-0.06871414,1.175489,0.1297797,5,1
2,0.7555562,0.9862123,-1.299614,YELLOW,-0.06849921,1.175081,0.1308013,5,1
2,0.7666674,0.9307158,-1.036649,YELLOW,-0.06840932,1.174856,0.1319594,5,1
2,0.7777785,0.8978603,-0.7957106,YELLOW,-0.06830549,1.174639,0.1329997,5,1
2,0.7888896,0.8978603,-0.7957106,YELLOW,-0.06826317,1.17429,0.1340955,5,1
2,0.8000008,0.8790128,-0.6090938,YELLOW,-0.0685972,1.173957,0.135295,5,1
2,0.8111119,0.8513003,-0.440953,YELLOW,-0.06875348,1.173753,0.1354958,5,1
2,0.8222231,0.8388705,-0.3218195,YELLOW,-0.0689106,1.173338,0.1364938,5,1
2,0.8333342,0.8388705,-0.3218195,YELLOW,-0.06947351,1.172944,0.1374221,5,1
2,0.8444453,0.7802838,-0.2561855,YELLOW,-0.06994426,1.172383,0.1382147,5,1
2,0.8555565,0.7106068,-0.1513503,YELLOW,-0.07041442,1.171839,0.138983,5,1
2,0.8666676,0.7106068,-0.1513503,YELLOW,-0.07093322,1.171243,0.1396383,5,1
2,0.8777788,0.6725849,-0.0320977,YELLOW,-0.07146049,1.17072,0.1402458,5,1
