Participant ID,Global Time,CoP X,CoP Y,Weight Shift Success?,CoM X,CoM Y,CoM Z,Target Number,Trial Number
1,0.01111111,-0.713983,-1.891255,NO,0,0,0,6,1
1,0.02222222,-0.8696589,-2.063329,NO,0,0,0,6,1
1,0.03333334,-0.8886681,-2.056441,NO,0,0,0,6,1
1,0.04444445,-0.8886681,-2.056441,NO,0,0,0,6,1
1,0.05555556,-0.9194732,-2.070898,NO,0,0,0,6,1
1,0.06666667,-0.9194732,-2.070898,NO,0,0,0,6,1
1,0.07777778,-0.8928098,-2.083021,NO,0,0,0,6,1
1,0.08888889,-0.9251296,-2.082279,NO,0,0,0,6,1
1,0.1,-0.9251296,-2.082279,NO,0,0,0,6,1
1,0.1111111,-0.9471316,-2.080125,NO,0,0,0,6,1
1,0.1222222,-0.9331992,-2.075249,NO,0,0,0,6,1
1,0.1333333,-0.9331992,-2.075249,NO,0,0,0,6,1
1,0.1444445,-0.9376922,-2.078653,NO,0,0,0,6,1
1,0.1555556,-0.9426162,-2.095963,NO,0,0,0,6,1
1,0.1666667,-0.9426162,-2.095963,NO,0,0,0,6,1
1,0.1777778,-0.9537645,-2.094085,NO,0,0,0,6,1
1,0.1888889,-0.9537645,-2.094085,NO,0,0,0,6,1
1,0.2,-0.9144133,-2.088088,NO,0,0,0,6,1
1,0.2111111,-0.9144133,-2.088088,NO,0,0,0,6,1
1,0.2222222,-0.957934,-2.074725,NO,0,0,0,6,1
1,0.2333333,-0.9537069,-2.096567,NO,0,0,0,6,1
1,0.2444444,-0.9537069,-2.096567,NO,0,0,0,6,1
1,0.2555556,-0.9476692,-2.129858,NO,0,0,0,6,1
1,0.2666667,-0.9476692,-2.129858,NO,0,0,0,6,1
1,0.2777778,-0.9103252,-2.142376,NO,0,0,0,6,1
1,0.2888889,-0.9132677,-2.165703,NO,0,0,0,6,1
1,0.3,-0.9090282,-2.163559,NO,0,0,0,6,1
1,0.3111111,-0.9090282,-2.163559,NO,0,0,0,6,1
1,0.3222222,-0.9554639,-2.182338,NO,0,0,0,6,1
1,0.3333333,-0.9006234,-2.184183,NO,0,0,0,6,1
1,0.3444445,-0.9006234,-2.184183,NO,0,0,0,6,1
1,0.3555556,-0.9012252,-2.204499,NO,0,0,0,6,1
1,0.3666667,-0.8557972,-2.216431,NO,0,0,0,6,1
1,0.3777778,-0.8557972,-2.216431,NO,0,0,0,6,1
1,0.3888889,-0.8810616,-2.222543,NO,0,0,0,6,1
1,0.4,-0.8562233,-2.220489,NO,0,0,0,6,1
1,0.4111111,-0.8562233,-2.220489,NO,0,0,0,6,1
1,0.4222222,-0.8552719,-2.238289,NO,0,0,0,6,1
1,0.4333333,-0.8552719,-2.238289,NO,0,0,0,6,1
1,0.4444444,-0.8367299,-2.264905,NO,0,0,0,6,1
1,0.4555556,-0.8367299,-2.264905,NO,0,0,0,6,1
1,0.4666667,-0.8720647,-2.260612,NO,0,0,0,6,1
1,0.4777778,-0.8720744,-2.258154,NO,0,0,0,6,1
1,0.4888889,-0.8720744,-2.258154,NO,0,0,0,6,1
1,0.5,-0.8481021,-2.250597,NO,0,0,0,6,1
1,0.5111111,-0.8481021,-2.250597,NO,0,0,0,6,1
1,0.5222223,-0.8476601,-2.262141,NO,0,0,0,6,1
1,0.5333334,-0.8476601,-2.262141,NO,0,0,0,6,1
1,0.5444446,-0.8476601,-2.262141,NO,0,0,0,6,1
1,0.5555557,-0.8693354,-2.256467,NO,0,0,0,6,1
1,0.5666668,-0.8693354,-2.256467,NO,0,0,0,6,1
1,0.577778,-0.8773196,-2.233721,NO,0,0,0,6,1
1,0.5888891,-0.8773196,-2.233721,NO,0,0,0,6,1
1,0.6000003,-0.8836455,-2.241474,NO,0,0,0,6,1
1,0.6111114,-0.9096295,-2.229979,NO,0,0,0,6,1
1,0.6222225,-0.9096295,-2.229979,NO,0,0,0,6,1
1,0.6333337,-0.9000876,-2.233816,NO,0,0,0,6,1
1,0.6444448,-0.9128844,-2.206383,NO,0,0,0,6,1
1,0.655556,-0.8972356,-2.170045,NO,0,0,0,6,1
1,0.6666671,-0.8972356,-2.170045,NO,0,0,0,6,1
1,0.6777782,-0.9256728,-2.145669,NO,0,0,0,6,1
1,0.6888894,-0.9154963,-2.11563,NO,0,0,0,6,1
1,0.7000005,-0.9154963,-2.11563,NO,0,0,0,6,1
1,0.7111117,-0.8937795,-2.05642,NO,0,0,0,6,1
1,0.7222228,-0.9238232,-2.049626,NO,0,0,0,6,1
1,0.7333339,-0.9238232,-2.049626,NO,0,0,0,6,1
1,0.7444451,-0.8958955,-1.985873,NO,0,0,0,6,1
1,0.7555562,-0.8958955,-1.985873,NO,0,0,0,6,1
1,0.7666674,-0.8743684,-1.943757,NO,0,0,0,6,1
1,0.7777785,-0.8743684,-1.943757,NO,0,0,0,6,1
1,0.7888896,-0.8477416,-1.907759,NO,0,0,0,6,1
1,0.8000008,-0.756822,-1.899058,NO,0,0,0,6,1
1,0.8111119,-0.756822,-1.899058,NO,0,0,0,6,1
1,0.8222231,-0.6927922,-1.867756,NO,0,0,0,6,1
1,0.8333342,-0.6927922,-1.867756,NO,0,0,0,6,1
1,0.8444453,-0.7218345,-1.834678,NO,0,0,0,6,1
1,0.8555565,-0.7006025,-1.826533,NO,0,0,0,6,1
1,0.8666676,-0.7006025,-1.826533,NO,0,0,0,6,1
1,0.8777788,-0.6033878,-1.76995,NO,0,0,0,6,1
1,0.8888899,-0.6033878,-1.76995,NO,0,0,0,6,1
1,0.900001,-0.5645882,-1.766513,NO,0,0,0,6,1
1,0.9111122,-0.5645882,-1.766513,NO,0,0,0,6,1
1,0.9222233,-0.5803467,-1.753312,NO,0,0,0,6,1
1,0.9333345,-0.5707806,-1.739009,NO,0,0,0,6,1
1,0.9444456,-0.5707806,-1.739009,NO,0,0,0,6,1
1,0.9555568,-0.579784,-1.753312,NO,0,0,0,6,1
1,0.9666679,-0.5355433,-1.771958,NO,0,0,0,6,1
1,0.977779,-0.5355433,-1.771958,NO,0,0,0,6,1
1,0.9888902,-0.5861154,-1.769037,NO,0,0,0,6,1
1,1.000001,-0.5861154,-1.769037,NO,0,0,0,6,1
1,1.011112,-0.5860022,-1.80108,NO,0,0,0,6,1
1,1.022224,-0.5814441,-1.767101,NO,0,0,0,6,1
1,1.033335,-0.5810024,-1.759966,NO,0,0,0,6,1
1,1.044446,-0.6384332,-1.763152,NO,0,0,0,6,1
1,1.055557,-0.6384332,-1.763152,NO,0,0,0,6,1
1,1.066668,-0.6466414,-1.754084,NO,0,0,0,6,1
1,1.077779,-0.6466414,-1.754084,NO,0,0,0,6,1
1,1.08889,-0.6744896,-1.727813,NO,0,0,0,6,1
1,1.100002,-0.7304736,-1.745815,NO,0,0,0,6,1
1,1.111113,-0.7105277,-1.730888,NO,0,0,0,6,1
1,1.122224,-0.7430455,-1.747839,NO,0,0,0,6,1
1,1.133335,-0.7430455,-1.747839,NO,0,0,0,6,1
1,1.144446,-0.7576467,-1.741217,NO,0,0,0,6,1
1,1.155557,-0.8045152,-1.75734,NO,0,0,0,6,1
1,1.166668,-0.8045152,-1.75734,NO,0,0,0,6,1
1,1.17778,-0.7716019,-1.792089,NO,0,0,0,6,1
1,1.188891,-0.7716019,-1.792089,NO,0,0,0,6,1
1,1.200002,-0.8168229,-1.846766,NO,0,0,0,6,1
1,1.211113,-0.8571188,-1.889231,NO,0,0,0,6,1
1,1.222224,-0.8571188,-1.889231,NO,0,0,0,6,1
1,1.233335,-0.8897953,-1.932041,NO,0,0,0,6,1
1,1.244446,-0.8897953,-1.932041,NO,0,0,0,6,1
1,1.255558,-0.8766101,-1.940458,NO,0,0,0,6,1
1,1.266669,-0.8766101,-1.940458,NO,0,0,0,6,1
1,1.27778,-0.8774007,-1.964838,NO,0,0,0,6,1
1,1.288891,-0.9220827,-1.926164,NO,0,0,0,6,1
1,1.300002,-0.9220827,-1.926164,NO,0,0,0,6,1
1,1.311113,-0.9627599,-1.98897,NO,0,0,0,6,1
1,1.322224,-0.9627599,-1.98897,NO,0,0,0,6,1
1,1.333336,-0.9733835,-2.034374,NO,0,0,0,6,1
1,1.344447,-0.9733835,-2.034374,NO,0,0,0,6,1
1,1.355558,-0.9656116,-2.0851,NO,0,0,0,6,1
1,1.366669,-1.006198,-2.094152,NO,0,0,0,6,1
1,1.37778,-1.006198,-2.094152,NO,0,0,0,6,1
1,1.388891,-0.9990113,-2.135482,NO,0,0,0,6,1
1,1.400002,-0.9946786,-2.157245,NO,0,0,0,6,1
1,1.411114,-0.9946786,-2.157245,NO,0,0,0,6,1
1,1.422225,-0.9984678,-2.179958,NO,0,0,0,6,1
1,1.433336,-1.048754,-2.191117,NO,0,0,0,6,1
1,1.444447,-1.048754,-2.191117,NO,0,0,0,6,1
1,1.455558,-1.015578,-2.243765,NO,0,0,0,6,1
1,1.466669,-1.03302,-2.303054,NO,0,0,0,6,1
1,1.47778,-1.003087,-2.349382,NO,0,0,0,6,1
1,1.488891,-1.003087,-2.349382,NO,0,0,0,6,1
1,1.500003,-0.9769861,-2.414347,NO,0,0,0,6,1
1,1.511114,-0.9769861,-2.414347,NO,0,0,0,6,1
1,1.522225,-0.9028242,-2.437619,NO,0,0,0,6,1
1,1.533336,-0.8859683,-2.458681,NO,0,0,0,6,1
1,1.544447,-0.8859683,-2.458681,NO,0,0,0,6,1
1,1.555558,-0.8239208,-2.461262,NO,0,0,0,6,1
1,1.566669,-0.7401577,-2.474958,NO,0,0,0,6,1
1,1.577781,-0.7401577,-2.474958,NO,0,0,0,6,1
1,1.588892,-0.7401577,-2.474958,NO,0,0,0,6,1
1,1.600003,-0.7128734,-2.446051,NO,0,0,0,6,1
1,1.611114,-0.5981676,-2.460951,NO,0,0,0,6,1
1,1.622225,-0.6090042,-2.462256,NO,0,0,0,6,1
1,1.633336,-0.6090042,-2.462256,NO,0,0,0,6,1
1,1.644447,-0.6090042,-2.462256,NO,0,0,0,6,1
1,1.655559,-0.5451896,-2.46793,NO,0,0,0,6,1
1,1.66667,-0.4919792,-2.518448,NO,0,0,0,6,1
1,1.677781,-0.5132539,-2.531213,NO,0,0,0,6,1
1,1.688892,-0.5132539,-2.531213,NO,0,0,0,6,1
1,1.700003,-0.5448354,-2.548424,NO,0,0,0,6,1
1,1.711114,-0.5448354,-2.548424,NO,0,0,0,6,1
1,1.722225,-0.5861045,-2.553241,NO,0,0,0,6,1
1,1.733337,-0.6145855,-2.595897,NO,0,0,0,6,1
1,1.744448,-0.6145855,-2.595897,NO,0,0,0,6,1
1,1.755559,-0.6871825,-2.63134,NO,0,0,0,6,1
1,1.76667,-0.6871825,-2.63134,NO,0,0,0,6,1
1,1.777781,-0.7357038,-2.759612,NO,0,0,0,6,1
1,1.788892,-0.7357038,-2.759612,NO,0,0,0,6,1
1,1.800003,-0.809559,-2.823701,NO,0,0,0,6,1
1,1.811115,-0.8516538,-2.910584,NO,0,0,0,6,1
1,1.822226,-0.8516538,-2.910584,NO,0,0,0,6,1
1,1.833337,-0.8629131,-3.028934,NO,0,0,0,6,1
1,1.844448,-0.8629131,-3.028934,NO,0,0,0,6,1
1,1.855559,-0.872395,-3.132753,NO,0,0,0,6,1
1,1.86667,-0.9421266,-3.240446,NO,0,0,0,6,1
1,1.877781,-0.9421266,-3.240446,NO,0,0,0,6,1
1,1.888893,-0.9733256,-3.344715,NO,0,0,0,6,1
1,1.900004,-1.019317,-3.446159,NO,0,0,0,6,1
1,1.911115,-1.044775,-3.49917,NO,0,0,0,6,1
1,1.922226,-1.044775,-3.49917,NO,0,0,0,6,1
1,1.933337,-1.127095,-3.553197,NO,0,0,0,6,1
1,1.944448,-1.215275,-3.579358,NO,0,0,0,6,1
1,1.955559,-1.215275,-3.579358,NO,0,0,0,6,1
1,1.966671,-1.303817,-3.635962,NO,0,0,0,6,1
1,1.977782,-1.398302,-3.664702,NO,0,0,0,6,1
1,1.988893,-1.398302,-3.664702,NO,0,0,0,6,1
1,2.000004,-1.469753,-3.693792,NO,0,0,0,6,1
1,2.011115,-1.469753,-3.693792,NO,0,0,0,6,1
1,2.022226,-1.556125,-3.753534,NO,0,0,0,6,1
1,2.033337,-1.556125,-3.753534,NO,0,0,0,6,1
1,2.044448,-1.621433,-3.850573,NO,0,0,0,6,1
1,2.055559,-1.631512,-3.880698,NO,0,0,0,6,1
1,2.06667,-1.631512,-3.880698,NO,0,0,0,6,1
1,2.077781,-1.679477,-3.974679,NO,0,0,0,6,1
1,2.088892,-1.679477,-3.974679,NO,0,0,0,6,1
1,2.100003,-1.797634,-4.115918,NO,0,0,0,6,1
1,2.111114,-1.797634,-4.115918,NO,0,0,0,6,1
1,2.122225,-1.816854,-4.144601,NO,0,0,0,6,1
1,2.133336,-1.832838,-4.192129,NO,0,0,0,6,1
1,2.144447,-1.832838,-4.192129,NO,0,0,0,6,1
1,2.155558,-1.904754,-4.217556,NO,0,0,0,6,1
1,2.166669,-1.904754,-4.217556,NO,0,0,0,6,1
1,2.17778,-1.984447,-4.245928,NO,0,0,0,6,1
1,2.188891,-2.085485,-4.229768,NO,0,0,0,6,1
1,2.200002,-2.085485,-4.229768,NO,0,0,0,6,1
1,2.211113,-2.139212,-4.153004,NO,0,0,0,6,1
1,2.222224,-2.139212,-4.153004,NO,0,0,0,6,1
1,2.233335,-2.133646,-4.149972,NO,0,0,0,6,1
1,2.244446,-2.133646,-4.149972,NO,0,0,0,6,1
1,2.255557,-2.133646,-4.149972,NO,0,0,0,6,1
1,2.266668,-2.182505,-4.111498,NO,0,0,0,6,1
1,2.277779,-2.182505,-4.111498,NO,0,0,0,6,1
1,2.28889,-2.182505,-4.111498,NO,0,0,0,6,1
1,2.300001,-2.188526,-4.146886,NO,0,0,0,6,1
1,2.311112,-2.20576,-4.165335,NO,0,0,0,6,1
1,2.322223,-2.251923,-4.186417,NO,0,0,0,6,1
1,2.333334,-2.251923,-4.186417,NO,0,0,0,6,1
1,2.344445,-2.324072,-4.16051,NO,0,0,0,6,1
1,2.355556,-2.324072,-4.16051,NO,0,0,0,6,1
1,2.366668,-2.43299,-4.150958,NO,0,0,0,6,1
1,2.377779,-2.43299,-4.150958,NO,0,0,0,6,1
1,2.38889,-2.437268,-4.164199,NO,0,0,0,6,1
1,2.400001,-2.487393,-4.1517,NO,0,0,0,6,1
1,2.411112,-2.487393,-4.1517,NO,0,0,0,6,1
1,2.422223,-2.484514,-4.161891,NO,0,0,0,6,1
1,2.433334,-2.479934,-4.11999,NO,0,0,0,6,1
1,2.444445,-2.548953,-4.132741,NO,0,0,0,6,1
1,2.455556,-2.555289,-4.112169,NO,0,0,0,6,1
1,2.466667,-2.555289,-4.112169,NO,0,0,0,6,1
1,2.477778,-2.539917,-4.115857,NO,0,0,0,6,1
1,2.488889,-2.539917,-4.115857,NO,0,0,0,6,1
1,2.5,-2.504742,-4.111569,NO,0,0,0,6,1
1,2.511111,-2.535483,-4.111929,NO,0,0,0,6,1
1,2.522222,-2.535483,-4.111929,NO,0,0,0,6,1
1,2.533333,-2.540119,-4.092602,NO,0,0,0,6,1
1,2.544444,-2.590548,-4.101227,NO,0,0,0,6,1
1,2.555555,-2.611444,-4.103913,NO,0,0,0,6,1
1,2.566666,-2.611444,-4.103913,NO,0,0,0,6,1
1,2.577777,-2.582124,-4.092832,NO,0,0,0,6,1
1,2.588888,-2.614685,-4.064132,NO,0,0,0,6,1
1,2.599999,-2.614685,-4.064132,NO,0,0,0,6,1
1,2.61111,-2.595897,-4.093721,NO,0,0,0,6,1
1,2.622221,-2.617154,-4.123879,NO,0,0,0,6,1
1,2.633332,-2.617154,-4.123879,NO,0,0,0,6,1
1,2.644443,-2.624256,-4.11167,NO,0,0,0,6,1
1,2.655554,-2.624256,-4.11167,NO,0,0,0,6,1
1,2.666665,-2.666184,-4.143067,NO,0,0,0,6,1
1,2.677776,-2.666184,-4.143067,NO,0,0,0,6,1
1,2.688887,-2.68574,-4.18581,NO,0,0,0,6,1
1,2.699998,-2.714667,-4.213087,NO,0,0,0,6,1
1,2.711109,-2.714667,-4.213087,NO,0,0,0,6,1
1,2.72222,-2.633938,-4.226198,NO,0,0,0,6,1
1,2.733331,-2.69666,-4.220192,NO,0,0,0,6,1
1,2.744442,-2.69666,-4.220192,NO,0,0,0,6,1
1,2.755553,-2.724057,-4.28561,NO,0,0,0,6,1
1,2.766664,-2.724057,-4.28561,NO,0,0,0,6,1
1,2.777775,-2.738997,-4.404361,NO,0,0,0,6,1
1,2.788886,-2.738997,-4.404361,NO,0,0,0,6,1
1,2.799997,-2.740551,-4.490342,NO,0,0,0,6,1
1,2.811108,-2.740551,-4.490342,NO,0,0,0,6,1
1,2.822219,-2.740551,-4.490342,NO,0,0,0,6,1
1,2.83333,-2.683597,-4.718025,NO,0,0,0,6,1
1,2.844441,-2.683597,-4.718025,NO,0,0,0,6,1
1,2.855552,-2.655956,-4.803988,NO,0,0,0,6,1
1,2.866663,-2.680382,-4.889616,NO,0,0,0,6,1
1,2.877774,-2.705923,-4.917669,NO,0,0,0,6,1
1,2.888885,-2.705923,-4.917669,NO,0,0,0,6,1
1,2.899997,-2.708259,-4.978643,NO,0,0,0,6,1
1,2.911108,-2.797387,-4.993448,NO,0,0,0,6,1
1,2.922219,-2.797387,-4.993448,NO,0,0,0,6,1
1,2.93333,-2.821924,-4.96973,NO,0,0,0,6,1
1,2.944441,-2.875105,-4.950057,NO,0,0,0,6,1
1,2.955552,-2.875105,-4.950057,NO,0,0,0,6,1
1,2.966663,-2.899801,-4.931706,NO,0,0,0,6,1
1,2.977774,-2.870778,-4.929876,NO,0,0,0,6,1
1,2.988885,-2.87321,-4.88557,NO,0,0,0,6,1
1,2.999996,-2.87321,-4.88557,NO,0,0,0,6,1
1,3.011107,-2.93642,-4.855848,NO,0,0,0,6,1
1,3.022218,-2.962128,-4.840979,NO,0,0,0,6,1
1,3.033329,-2.962128,-4.840979,NO,0,0,0,6,1
1,3.04444,-2.962172,-4.835988,NO,0,0,0,6,1
1,3.055551,-2.962172,-4.835988,NO,0,0,0,6,1
1,3.066662,-3.015699,-4.861209,NO,0,0,0,6,1
1,3.077773,-2.938204,-4.827103,NO,0,0,0,6,1
1,3.088884,-2.938204,-4.827103,NO,0,0,0,6,1
1,3.099995,-2.822291,-4.82286,NO,0,0,0,6,1
1,3.111106,-2.756988,-4.829138,NO,0,0,0,6,1
1,3.122217,-2.582187,-4.857949,NO,0,0,0,6,1
1,3.133328,-2.582187,-4.857949,NO,0,0,0,6,1
1,3.144439,-2.372274,-4.841526,NO,0,0,0,6,1
1,3.15555,-2.117276,-4.805239,NO,0,0,0,6,1
1,3.166661,-2.117276,-4.805239,NO,0,0,0,6,1
1,3.177772,-2.117276,-4.805239,NO,0,0,0,6,1
1,3.188883,-1.777712,-4.800705,NO,0,0,0,6,1
1,3.199994,-1.360474,-4.674734,NO,0,0,0,6,1
1,3.211105,-0.7578121,-4.381252,NO,0,0,0,6,1
1,3.222216,-0.7578121,-4.381252,NO,0,0,0,6,1
1,3.233327,-0.002868899,-4.000382,NO,0,0,0,6,1
1,3.244438,0.8077649,-3.5203,NO,0,0,0,6,1
1,3.255549,0.8077649,-3.5203,NO,0,0,0,6,1
1,3.26666,1.718439,-3.024265,NO,0,0,0,6,1
1,3.277771,2.607361,-2.547426,NO,0,0,0,6,1
1,3.288882,2.607361,-2.547426,NO,0,0,0,6,1
1,3.299993,3.48842,-2.081952,NO,0,0,0,6,1
1,3.311104,4.244564,-1.696066,YES,0,0,0,6,1
1,3.322215,4.244564,-1.696066,YES,0,0,0,6,1
1,3.333326,4.954428,-1.371285,YES,0,0,0,6,1
1,3.344437,5.492351,-1.037533,NO,0,0,0,6,1
1,3.355548,5.86085,-0.8096288,NO,0,0,0,6,1
1,3.366659,5.86085,-0.8096288,NO,0,0,0,6,1
1,3.37777,6.251084,-0.6355563,NO,0,0,0,6,1
1,3.388881,6.496647,-0.4300288,NO,0,0,0,6,1
1,3.399992,6.496647,-0.4300288,NO,0,0,0,6,1
1,3.411103,6.812427,-0.2288198,NO,0,0,0,6,1
1,3.422215,6.812427,-0.2288198,NO,0,0,0,6,1
1,3.433326,7.225603,0.04551477,NO,0,0,0,6,1
1,3.444437,7.225603,0.04551477,NO,0,0,0,6,1
1,3.455548,7.450561,0.1911012,NO,0,0,0,6,1
1,3.466659,7.557841,0.2756988,NO,0,0,0,6,1
1,3.47777,7.557841,0.2756988,NO,0,0,0,6,1
1,3.488881,7.657207,0.3063287,NO,0,0,0,6,1
1,3.499992,7.657207,0.3063287,NO,0,0,0,6,1
1,3.511103,7.747975,0.3195108,NO,0,0,0,6,1
1,3.522214,7.780598,0.3065629,NO,0,0,0,6,1
1,3.533325,7.780598,0.3065629,NO,0,0,0,6,1
1,3.544436,7.773938,0.2905945,NO,0,0,0,6,1
1,3.555547,7.752876,0.2371295,NO,0,0,0,6,1
1,3.566658,7.707821,0.1603416,NO,0,0,0,6,1
1,3.577769,7.707821,0.1603416,NO,0,0,0,6,1
1,3.58888,7.692353,0.06230681,NO,0,0,0,6,1
1,3.599991,7.658678,-0.01470884,NO,0,0,0,6,1
1,3.611102,7.658678,-0.01470884,NO,0,0,0,6,1
1,3.622213,7.563557,-0.06705464,NO,0,0,0,6,1
1,3.633324,7.467906,-0.1267947,NO,0,0,0,6,1
1,3.644435,7.467906,-0.1267947,NO,0,0,0,6,1
1,3.655546,7.365006,-0.2114398,NO,0,0,0,6,1
1,3.666657,7.365006,-0.2114398,NO,0,0,0,6,1
1,3.677768,7.048102,-0.501886,NO,0,0,0,6,1
1,3.688879,7.048102,-0.501886,NO,0,0,0,6,1
1,3.69999,6.914017,-0.717941,NO,0,0,0,6,1
1,3.711101,6.720388,-1.031063,NO,0,0,0,6,1
1,3.722212,6.720388,-1.031063,NO,0,0,0,6,1
1,3.733323,6.536818,-1.432466,NO,0,0,0,6,1
1,3.744434,6.536818,-1.432466,YES,0,0,0,6,1
1,3.755545,6.391812,-1.826936,YES,0,0,0,6,1
1,3.766656,6.255725,-2.212634,YES,0,0,0,6,1
1,3.777767,6.255725,-2.212634,YES,0,0,0,6,1
1,3.788878,6.576965,-2.470221,YES,0,0,0,6,1
1,3.799989,6.09616,-2.925417,YES,0,0,0,6,1
1,3.8111,6.078164,-3.258131,YES,0,0,0,6,1
1,3.822211,6.078164,-3.258131,YES,0,0,0,6,1
1,3.833322,6.059708,-3.634054,YES,0,0,0,6,1
1,3.844433,6.032887,-4.020476,YES,0,0,0,6,1
1,3.855544,6.032887,-4.020476,YES,0,0,0,6,1
1,3.866655,5.960384,-4.330101,YES,0,0,0,6,1
1,3.877766,5.905169,-4.599578,YES,0,0,0,6,1
1,3.888877,5.905169,-4.599578,YES,0,0,0,6,1
1,3.899988,5.811489,-4.783457,YES,0,0,0,6,1
1,3.911099,5.682734,-4.935866,YES,0,0,0,6,1
1,3.92221,5.682734,-4.935866,YES,0,0,0,6,1
1,3.933321,5.633328,-4.99706,YES,0,0,0,6,1
1,3.944432,5.650034,-4.976473,YES,0,0,0,6,1
1,3.955544,5.664484,-4.961054,YES,0,0,0,6,1
1,3.966655,5.664484,-4.961054,YES,0,0,0,6,1
1,3.977766,5.70595,-4.977215,YES,0,0,0,6,1
1,3.988877,5.70595,-4.977215,YES,0,0,0,6,1
1,3.999988,5.757711,-5.137266,YES,0,0,0,6,1
1,4.011099,5.757711,-5.137266,YES,0,0,0,6,1
1,4.02221,5.811625,-5.271738,YES,0,0,0,6,1
1,4.033321,5.811625,-5.271738,YES,0,0,0,6,1
1,4.044433,5.82036,-5.464173,YES,0,0,0,6,1
1,4.055544,5.925048,-5.689968,YES,0,0,0,6,1
1,4.066655,5.925048,-5.689968,YES,0,0,0,6,1
1,4.077766,5.950534,-5.899005,YES,0,0,0,6,1
1,4.088878,6.031042,-6.10465,YES,0,0,0,6,1
1,4.099989,6.031042,-6.10465,YES,0,0,0,6,1
1,4.1111,6.128728,-6.290904,YES,0,0,0,6,1
1,4.122211,6.204268,-6.508706,YES,0,0,0,6,1
1,4.133323,6.247381,-6.704604,YES,0,0,0,6,1
1,4.144434,6.247381,-6.704604,YES,0,0,0,6,1
1,4.155545,6.256609,-6.890295,YES,0,0,0,6,1
1,4.166656,6.276268,-7.058707,YES,0,0,0,6,1
1,4.177768,6.276268,-7.058707,YES,0,0,0,6,1
1,4.188879,6.278953,-7.22643,YES,0,0,0,6,1
1,4.19999,6.278953,-7.22643,YES,0,0,0,6,1
1,4.211102,6.256189,-7.378192,YES,0,0,0,6,1
1,4.222213,6.256189,-7.378192,YES,0,0,0,6,1
1,4.233324,6.211554,-7.647571,YES,0,0,0,6,1
1,4.244435,6.211554,-7.647571,NO,0,0,0,6,1
1,4.255547,6.192852,-7.801049,NO,0,0,0,6,1
1,4.266658,6.156751,-7.967699,NO,0,0,0,6,1
1,4.277769,6.165787,-8.169915,NO,0,0,0,6,1
1,4.28888,6.165787,-8.169915,NO,0,0,0,6,1
1,4.299992,6.168054,-8.314067,NO,0,0,0,6,1
1,4.311103,6.156998,-8.363663,NO,0,0,0,6,1
1,4.322214,6.101783,-8.435524,NO,0,0,0,6,1
1,4.333325,6.052582,-8.557273,NO,0,0,0,6,1
1,4.344437,6.058505,-8.6663,NO,0,0,0,6,1
1,4.355548,6.058505,-8.6663,NO,0,0,0,6,1
1,4.366659,5.960454,-8.78299,NO,0,0,0,6,1
1,4.37777,5.905273,-8.886714,NO,0,0,0,6,1
1,4.388882,5.905273,-8.886714,NO,0,0,0,6,1
1,4.399993,5.894358,-8.97127,NO,0,0,0,6,1
1,4.411104,5.83636,-9.009214,NO,0,0,0,6,1
1,4.422215,5.83636,-9.009214,NO,0,0,0,6,1
1,4.433327,5.784382,-9.038976,NO,0,0,0,6,1
1,4.444438,5.69057,-9.051239,NO,0,0,0,6,1
1,4.455549,5.548654,-9.031338,NO,0,0,0,6,1
1,4.46666,5.548654,-9.031338,NO,0,0,0,6,1
1,4.477772,5.428228,-9.060221,NO,0,0,0,6,1
1,4.488883,5.24967,-9.034779,NO,0,0,0,6,1
1,4.499994,5.24967,-9.034779,NO,0,0,0,6,1
1,4.511106,5.118558,-8.99579,NO,0,0,0,6,1
1,4.522217,4.964167,-8.964637,NO,0,0,0,6,1
1,4.533328,4.964167,-8.964637,NO,0,0,0,6,1
1,4.544439,4.768226,-8.873976,NO,0,0,0,6,1
1,4.555551,4.556349,-8.766112,NO,0,0,0,6,1
1,4.566662,4.556349,-8.766112,NO,0,0,0,6,1
1,4.577773,4.369565,-8.694479,NO,0,0,0,6,1
1,4.588884,4.215449,-8.61542,NO,0,0,0,6,1
1,4.599996,4.215449,-8.61542,NO,0,0,0,6,1
1,4.611107,4.010324,-8.501307,NO,0,0,0,6,1
1,4.622218,3.869865,-8.397307,NO,0,0,0,6,1
1,4.633329,3.869865,-8.397307,NO,0,0,0,6,1
1,4.644441,3.739134,-8.270536,NO,0,0,0,6,1
1,4.655552,3.656885,-8.125676,NO,0,0,0,6,1
1,4.666663,3.656885,-8.125676,NO,0,0,0,6,1
1,4.677774,3.643609,-7.900487,NO,0,0,0,6,1
1,4.688886,3.727344,-7.572629,NO,0,0,0,6,1
1,4.699997,3.727344,-7.572629,NO,0,0,0,6,1
1,4.711108,4.228884,-7.076494,NO,0,0,0,6,1
1,4.722219,4.043559,-6.529207,YES,0,0,0,6,1
1,4.733331,4.318212,-5.886116,YES,0,0,0,6,1
1,4.744442,4.318212,-5.886116,YES,0,0,0,6,1
1,4.755553,4.594063,-5.274977,YES,0,0,0,6,1
1,4.766665,4.851089,-4.70872,YES,0,0,0,6,1
1,4.777776,5.157091,-4.213268,YES,0,0,0,6,1
1,4.788887,5.157091,-4.213268,YES,0,0,0,6,1
1,4.799998,5.383665,-3.772268,YES,0,0,0,6,1
