Time,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
89.19112,-0.04895238,1.453269,0.5551643,-0.05123069,1.32563,0.5601277,-0.05298851,1.227305,0.5635941,-0.05473971,1.129038,0.5677722,-0.05577935,1.030704,0.5702831,0.12714,1.280118,0.50455,-0.2396806,1.286154,0.578981,0.1084598,1.270241,0.2785253,-0.2353764,1.07651,0.6659554,0.2327663,1.087352,0.3298419,-0.1667188,0.9364601,0.8308976,0.2684238,1.056622,0.4136344,-0.1381656,0.909781,0.9187036,0.2330799,1.080998,0.3781186,-0.1353947,0.9189541,0.8638132,0.2794572,1.03938,0.405951,-0.1577867,0.904196,0.9265698,0.0330953,0.8447216,0.5707992,-0.1471751,0.845957,0.5722291,0.01337571,0.4808051,0.4198727,-0.1446341,0.4820605,0.4199929,-0.005815774,0.1266413,0.2729909,-0.1421613,0.1279162,0.2718367,0.04347926,0.0045681,0.3200242,-0.1826022,0.004220486,0.3229047
89.20222,-0.04855829,1.455293,0.5542517,-0.05102814,1.327699,0.5601904,-0.05293348,1.229407,0.5644082,-0.05483229,1.131177,0.5693372,-0.05596086,1.032857,0.5723096,0.1271833,1.281521,0.5047011,-0.2396932,1.288569,0.5777574,0.1030585,1.272454,0.2791585,-0.215532,1.088982,0.6831845,0.232968,1.094524,0.3339141,-0.1641518,0.9195116,0.8252181,0.2691275,1.066786,0.418531,-0.1374988,0.8969257,0.9147528,0.2336119,1.089964,0.3823898,-0.1333091,0.9042664,0.8596771,0.2800427,1.049229,0.4114137,-0.157159,0.8909398,0.9222165,0.03278253,0.8468143,0.5733978,-0.1474874,0.8481808,0.574771,0.01390705,0.4827237,0.4227836,-0.1453927,0.4840866,0.4230014,-0.004462689,0.1283903,0.276206,-0.143354,0.1297499,0.2752992,0.04344936,0.004576206,0.3200076,-0.1826987,0.00428921,0.3227923
89.21333,-0.0484424,1.458188,0.5532485,-0.05102401,1.330664,0.5604848,-0.05301546,1.232421,0.5657022,-0.05500028,1.134248,0.5716303,-0.05618181,1.035948,0.5751975,0.1270311,1.283794,0.5051262,-0.2397822,1.291841,0.57781,0.09641472,1.274447,0.2803841,-0.2247979,1.081568,0.6620399,0.2335888,1.103233,0.3387175,-0.160118,0.928881,0.8170778,0.2701688,1.079191,0.4242793,-0.1338582,0.9124257,0.9080536,0.2345795,1.10097,0.3873487,-0.1290535,0.9173531,0.8527597,0.280864,1.061212,0.4179211,-0.1532391,0.9055437,0.9154749,0.03245558,0.8498606,0.5770007,-0.1478136,0.851335,0.5783637,0.01487324,0.4854327,0.4270472,-0.1464083,0.4868408,0.4275492,-0.002238028,0.1307711,0.2811123,-0.1450407,0.1321149,0.2807764,0.0434831,0.004488945,0.319925,-0.1825978,0.004154265,0.3227232
89.22445,-0.04828096,1.460263,0.5518881,-0.05101154,1.332816,0.5603333,-0.0531177,1.234629,0.566482,-0.05521718,1.136519,0.5733407,-0.05646788,1.038242,0.5774736,0.1269096,1.285241,0.505185,-0.2398445,1.294357,0.5776914,0.09066553,1.275142,0.2813142,-0.2279307,1.077557,0.6439452,0.2339549,1.110298,0.3431872,-0.1518921,0.9397237,0.8075113,0.2709663,1.089129,0.4293208,-0.1266862,0.9285592,0.899582,0.2352832,1.109823,0.3918606,-0.1210357,0.9312425,0.8442135,0.2814712,1.07084,0.4235566,-0.145875,0.9211241,0.9069687,0.03204405,0.8521029,0.5799397,-0.1482242,0.8537033,0.5812747,0.01555838,0.4874355,0.4304444,-0.1473855,0.4888829,0.4312471,-0.0004858747,0.1325411,0.2849552,-0.1465695,0.1338395,0.2852399,0.04349826,0.004505575,0.3198315,-0.1826904,0.004096448,0.3227365
89.23556,-0.04838761,1.462813,0.5496053,-0.05097967,1.335483,0.5597051,-0.0529797,1.237383,0.5671287,-0.05497202,1.139368,0.5752609,-0.05615944,1.041126,0.5801638,0.1268216,1.287408,0.504643,-0.2398077,1.297015,0.5771738,0.08252502,1.27534,0.2823238,-0.2315817,1.075627,0.6267096,0.2343388,1.120515,0.3495239,-0.1463779,0.95249,0.7973298,0.2718282,1.103454,0.4363593,-0.1209381,0.9479663,0.8899004,0.2360848,1.122601,0.3981418,-0.115261,0.9476535,0.8344706,0.2820498,1.084749,0.4314895,-0.139775,0.9400778,0.8977104,0.032378,0.8550098,0.5833763,-0.1478885,0.856596,0.5849538,0.01690708,0.4899444,0.4347464,-0.1481619,0.4913471,0.43597,0.001850337,0.1346625,0.2900994,-0.1484282,0.1358868,0.2909789,0.0434354,0.004542291,0.3198218,-0.1827115,0.004128635,0.3227355
89.24667,-0.04853009,1.465149,0.5469224,-0.05118675,1.33797,0.5587541,-0.05323657,1.239981,0.5675121,-0.05527864,1.142087,0.5769776,-0.05649424,1.043889,0.5827018,0.1264935,1.289131,0.5040208,-0.2400937,1.299772,0.5760378,0.07198011,1.273628,0.2841991,-0.2353958,1.075254,0.6092563,0.2350878,1.133035,0.3560548,-0.1419055,0.9669788,0.7855225,0.2728859,1.121132,0.4436139,-0.1158383,0.9687473,0.8780121,0.2371443,1.138215,0.4044288,-0.1104149,0.9656847,0.8226408,0.2828598,1.102032,0.4399036,-0.1342322,0.9603962,0.8863775,0.03197023,0.8577561,0.5868149,-0.1482958,0.85942,0.588361,0.01790606,0.4922502,0.4391305,-0.1493474,0.4936951,0.4405529,0.004218392,0.1365397,0.2954039,-0.1503713,0.1377716,0.2967061,0.04332252,0.004554033,0.3197903,-0.1826915,0.004261613,0.3226773
89.25778,-0.04831999,1.467336,0.5439626,-0.05116942,1.340345,0.5576282,-0.05336758,1.242495,0.5677992,-0.05555806,1.144751,0.5786764,-0.05685716,1.04661,0.5852811,0.1264047,1.290569,0.5034227,-0.2401955,1.302603,0.5746807,0.06134026,1.269548,0.2869544,-0.2375655,1.076404,0.5936769,0.2353452,1.146342,0.3649048,-0.1378016,0.981078,0.7739373,0.27286,1.140436,0.4531926,-0.1117503,0.989167,0.8660939,0.2372673,1.154839,0.4128131,-0.1062314,0.9837015,0.8109174,0.2828089,1.121109,0.4508378,-0.1295434,0.9800603,0.8749557,0.03147469,0.860438,0.590366,-0.1487908,0.8622358,0.5918188,0.01934438,0.4943204,0.444032,-0.1507994,0.4959013,0.4455383,0.007538736,0.1380143,0.3016195,-0.1527545,0.1393844,0.303178,0.04350009,0.004086435,0.319344,-0.1827936,0.004243612,0.3226373
89.26889,-0.04822584,1.469408,0.5410256,-0.05120287,1.342629,0.5565121,-0.05349921,1.244938,0.5680861,-0.05578814,1.147362,0.5803648,-0.05713949,1.049285,0.5878528,0.1263293,1.29208,0.5028991,-0.2403188,1.305242,0.5734079,0.05077583,1.263101,0.2908009,-0.2378154,1.078318,0.5791644,0.235454,1.1608,0.3742401,-0.1327258,0.9954501,0.7625299,0.2719654,1.161389,0.463142,-0.1076025,1.009611,0.8542101,0.2367607,1.172663,0.4214488,-0.1015378,1.002026,0.7993422,0.282061,1.142015,0.4622678,-0.1247245,0.9996677,0.8634858,0.03110535,0.8631011,0.5939066,-0.1491601,0.8649868,0.5952423,0.02066846,0.4963911,0.4489315,-0.152261,0.4979445,0.450766,0.01051117,0.1395085,0.3078416,-0.1552792,0.1407388,0.3101617,0.04350942,0.004154861,0.3194396,-0.1828774,0.004269838,0.3227545
89.28,-0.04828499,1.471167,0.5380488,-0.05152606,1.344623,0.5552987,-0.05402546,1.247107,0.5682317,-0.05651803,1.149717,0.5818675,-0.05798189,1.051711,0.5902156,0.1259897,1.293262,0.5024022,-0.2408097,1.307693,0.5714048,0.03970233,1.250923,0.2967433,-0.2423464,1.081101,0.5577239,0.2361287,1.176826,0.3831136,-0.1333135,1.015335,0.7456611,0.2714714,1.184417,0.4721654,-0.1099436,1.036834,0.8363728,0.2367768,1.192292,0.4292813,-0.1030189,1.026923,0.7819796,0.281644,1.165078,0.472915,-0.1260313,1.025775,0.8462191,0.03010102,0.8654852,0.5972681,-0.1501644,0.8675253,0.5983645,0.0216985,0.4980665,0.4539646,-0.1540619,0.4997615,0.4557543,0.01352086,0.1404945,0.3145015,-0.1578553,0.1418537,0.316966,0.04331119,0.00399667,0.3194967,-0.1829102,0.004444301,0.3228772
89.29111,-0.04797027,1.472682,0.5351539,-0.05161708,1.3464,0.5541562,-0.05442853,1.249081,0.5684397,-0.05723392,1.151898,0.5834243,-0.05887463,1.053971,0.5926226,0.1259099,1.294157,0.502134,-0.2410746,1.310169,0.5698513,0.03127762,1.233396,0.3049373,-0.2399741,1.085061,0.5405486,0.2363449,1.192982,0.3935255,-0.1274478,1.033056,0.7307253,0.2704629,1.207938,0.4821215,-0.1071606,1.061606,0.8202258,0.2363233,1.212153,0.4382867,-0.0989259,1.050063,0.7663393,0.2806855,1.188767,0.4845753,-0.1217582,1.0491,0.830646,0.02896445,0.867672,0.6007121,-0.1512999,0.8699399,0.6014886,0.02276734,0.4995641,0.4590749,-0.1560804,0.5013244,0.4611221,0.01673577,0.1413212,0.3212334,-0.160733,0.1425877,0.3245171,0.04320338,0.00406146,0.3194269,-0.1828052,0.004551709,0.3228058
