Time,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
71.66444,-0.01409489,1.305872,0.4513876,-0.01067103,1.191862,0.4792249,-0.0080093,1.10397,0.5003474,-0.005396806,1.016259,0.5220989,-0.007422581,0.9288784,0.498999,0.1582959,1.151822,0.4468232,-0.1825153,1.145963,0.4811129,0.1867533,1.144791,0.2402657,-0.1105384,0.9511357,0.5007837,0.2601896,0.9891598,0.1223199,-0.003192462,0.7994755,0.5956588,0.2808765,0.9307261,0.185241,0.03126726,0.8036304,0.6768793,0.2525621,0.964005,0.158537,0.02803343,0.7926213,0.626973,0.2944137,0.9202002,0.1747666,0.01398292,0.8034836,0.687126,0.05970514,0.7597549,0.4463048,-0.1048206,0.777877,0.4390178,0.03363521,0.7572212,0.08473086,-0.1295617,0.7752767,0.07735094,0.008263849,0.7547553,-0.2671531,-0.1536398,0.7727463,-0.2746234,-0.0009861141,0.7537817,-0.3952951,-0.1624182,0.7717491,-0.4027983
71.67555,-0.01362239,1.305565,0.4516264,-0.01047833,1.191582,0.4796094,-0.008032523,1.103712,0.5008454,-0.005636342,1.016023,0.5227101,-0.007748701,0.9285128,0.5001119,0.1584646,1.151234,0.4474484,-0.1823955,1.145927,0.480785,0.1844529,1.149764,0.2404516,-0.1559923,0.9420669,0.4451581,0.2602383,0.9932052,0.1252515,-0.0415787,0.8363912,0.5839653,0.2810036,0.9357777,0.1890669,-0.00691954,0.8419573,0.6650164,0.2526854,0.9686967,0.1619246,-0.01011595,0.8304293,0.6152251,0.2944579,0.9250278,0.1787137,-0.02416157,0.8415713,0.6753281,0.05970523,0.7598204,0.4464616,-0.1048207,0.7778115,0.438861,0.03363536,0.7572864,0.08488777,-0.1295618,0.7752115,0.07719418,0.008263953,0.7548203,-0.2669962,-0.1536399,0.7726811,-0.2747802,-0.00098598,0.7538465,-0.395138,-0.1624183,0.7716841,-0.402955
71.68667,-0.01318175,1.30521,0.4517581,-0.01034985,1.191267,0.4799396,-0.008143835,1.103428,0.5013278,-0.005988114,1.015771,0.5233443,-0.008191682,0.9281232,0.5012939,0.1585824,1.150594,0.4481131,-0.1823581,1.145942,0.4805984,0.1817885,1.154796,0.2408233,-0.1740373,0.9460939,0.4212977,0.2603382,0.9975745,0.1284107,-0.05892787,0.8571118,0.5708209,0.2812215,0.9412366,0.1931522,-0.02454185,0.8629519,0.651969,0.2528823,0.9737588,0.165557,-0.0274803,0.85146,0.6021534,0.294588,0.9302545,0.1829297,-0.04180486,0.8623571,0.6622355,0.05970611,0.759921,0.4466732,-0.1048216,0.7777109,0.4386494,0.03363632,0.7573866,0.08509931,-0.1295628,0.7751111,0.0769825,0.008264914,0.7549202,-0.2667846,-0.1536409,0.7725811,-0.2749919,-0.0009850711,0.7539464,-0.3949264,-0.1624194,0.7715842,-0.4031668
71.69778,-0.01269467,1.304798,0.4520665,-0.01015211,1.190892,0.4804235,-0.008169211,1.103081,0.5019485,-0.006237015,1.015453,0.5241015,-0.008532174,0.9276786,0.502569,0.1587705,1.149958,0.4488471,-0.1822516,1.145912,0.4807617,0.1789181,1.159436,0.2414117,-0.1737476,0.9507644,0.4074782,0.2610715,1.002887,0.1306486,-0.05536216,0.8599027,0.5532666,0.2821982,0.9477822,0.1963644,-0.02091088,0.8663338,0.6343423,0.2537829,0.9798417,0.16831,-0.02385904,0.8545492,0.5845957,0.2954627,0.9365544,0.1862768,-0.03816029,0.8657305,0.6446311,0.05970437,0.7599794,0.4468348,-0.1048199,0.7776525,0.4384878,0.03363462,0.7574447,0.08526093,-0.129561,0.775053,0.076821,0.00826335,0.7549783,-0.2666231,-0.1536393,0.7725233,-0.2751533,-0.0009865984,0.7540042,-0.3947648,-0.1624177,0.7715265,-0.403328
71.70889,-0.0121261,1.30433,0.4524653,-0.009849034,1.190461,0.4809946,-0.008069858,1.102678,0.5026513,-0.00634145,1.015079,0.5249357,-0.008732162,0.9271861,0.5039046,0.1590463,1.149276,0.4495673,-0.1819856,1.14562,0.4802996,0.1754553,1.164192,0.2421223,-0.1908816,0.9591985,0.3870629,0.2613091,1.007641,0.1342055,-0.07304602,0.8795764,0.5397076,0.2827068,0.953834,0.2009027,-0.03852441,0.8871602,0.6206536,0.2542052,0.9854054,0.172386,-0.04142142,0.8748909,0.5710214,0.2958627,0.9423532,0.1909589,-0.05574597,0.8864397,0.6309816,0.0597002,0.7599849,0.446928,-0.1048157,0.777647,0.4383946,0.03363043,0.7574503,0.08535406,-0.1295569,0.7750475,0.07672772,0.008259021,0.7549837,-0.26653,-0.1536353,0.7725176,-0.2752466,-0.0009908676,0.7540097,-0.3946718,-0.1624137,0.7715208,-0.4034215
71.72,-0.01151188,1.303771,0.4529397,-0.009457089,1.189945,0.4816531,-0.007849574,1.102193,0.5034521,-0.006292477,1.014627,0.5258784,-0.008770294,0.9266117,0.5053781,0.1594049,1.148566,0.4502656,-0.1814596,1.144733,0.478015,0.1713763,1.168859,0.2429735,-0.2182993,0.9744625,0.3632276,0.2616245,1.012709,0.138103,-0.1064105,0.9179585,0.5300011,0.2833438,0.9603644,0.2058511,-0.07252546,0.9255336,0.6112165,0.2547407,0.9913917,0.1768432,-0.07487062,0.9136691,0.5614568,0.2963709,0.9486008,0.1960696,-0.08978588,0.924342,0.6214353,0.05969334,0.759928,0.4469417,-0.1048088,0.7777039,0.4383809,0.03362366,0.7573935,0.08536786,-0.1295501,0.7751042,0.07671404,0.00825239,0.7549272,-0.2665161,-0.1536283,0.7725741,-0.2752604,-0.0009974837,0.7539532,-0.394658,-0.1624068,0.7715772,-0.4034352
71.73111,-0.010696,1.303194,0.4530933,-0.008890964,1.189427,0.4820592,-0.007476553,1.101721,0.504053,-0.006111853,1.014202,0.5266739,-0.00870923,0.9260616,0.5067316,0.1599154,1.14782,0.4506289,-0.1808526,1.144218,0.476927,0.1659617,1.173829,0.2437178,-0.2183913,0.9837826,0.3489555,0.2620595,1.018607,0.1427384,-0.1048465,0.9228662,0.5130349,0.2842249,0.9680787,0.2117099,-0.07151807,0.9312526,0.5944007,0.2554769,0.9984307,0.1821363,-0.07344433,0.9190943,0.544694,0.2970861,0.9559721,0.2021294,-0.08882334,0.9299263,0.6045266,0.05968587,0.7598428,0.4469073,-0.1048013,0.7777891,0.4384153,0.0336162,0.7573088,0.08533335,-0.1295427,0.7751892,0.07674837,0.008244954,0.7548427,-0.2665505,-0.153621,0.7726589,-0.275226,-0.001004875,0.7538689,-0.3946925,-0.1623996,0.7716618,-0.4034008
71.74223,-0.01007024,1.302571,0.452626,-0.008524947,1.188906,0.4820055,-0.007310517,1.101278,0.5043175,-0.006145582,1.013838,0.5272558,-0.008843698,0.9255461,0.5080109,0.1602741,1.147116,0.4507141,-0.179919,1.142702,0.4710843,0.159447,1.178052,0.244395,-0.2373844,1.002034,0.328132,0.2628818,1.025151,0.147196,-0.1315719,0.9507027,0.5004518,0.2855661,0.9766182,0.217421,-0.09917801,0.9602799,0.5820632,0.2566525,1.006239,0.1872731,-0.1003874,0.9477925,0.5324155,0.2982325,0.9641369,0.2080647,-0.1165429,0.958641,0.5920402,0.05968094,0.7598253,0.4469657,-0.1047964,0.7778066,0.4383569,0.03361129,0.7572914,0.08539176,-0.1295378,0.7752066,0.07669014,0.008239999,0.7548254,-0.2664922,-0.1536162,0.7726764,-0.2752843,-0.001009822,0.7538517,-0.3946341,-0.1623947,0.7716794,-0.403459
71.75333,-0.009977914,1.301907,0.4520701,-0.00865908,1.18836,0.4819097,-0.007618375,1.100821,0.5045775,-0.006628312,1.013473,0.5278707,-0.009364873,0.9250284,0.5093442,0.1602286,1.146526,0.4510962,-0.1787801,1.140567,0.46267,0.1521806,1.181199,0.2455281,-0.2538076,1.020697,0.3092834,0.2634568,1.031365,0.1522937,-0.1619674,0.9812878,0.4924159,0.2866734,0.9848317,0.223688,-0.1310093,0.9919277,0.5744518,0.2575861,1.013713,0.1929946,-0.1310498,0.9796825,0.5247291,0.299153,0.9719926,0.2145675,-0.1483899,0.9894062,0.584215,0.05967924,0.7599298,0.4472079,-0.1047947,0.7777021,0.4381147,0.03360967,0.7573954,0.08563399,-0.1295361,0.7751024,0.07644784,0.008238561,0.7549291,-0.2662501,-0.1536145,0.7725725,-0.2755266,-0.001011319,0.7539552,-0.394392,-0.162393,0.7715756,-0.4037014
71.76444,-0.01002993,1.301166,0.4520276,-0.008911021,1.187717,0.4822465,-0.008023046,1.100252,0.5052065,-0.007187203,1.012981,0.5287912,-0.009942695,0.924409,0.5108864,0.1601102,1.145999,0.4519352,-0.1781393,1.139125,0.4583958,0.1428096,1.183312,0.2474025,-0.2524666,1.033562,0.2945143,0.264422,1.038887,0.1586501,-0.1619477,0.9893594,0.47721,0.2882479,0.9948707,0.2314264,-0.1321893,1.000783,0.5595838,0.2589658,1.022813,0.2000564,-0.1313511,0.9885816,0.5098575,0.3005103,0.9816028,0.2226305,-0.149599,0.9977752,0.5691558,0.05967572,0.7600382,0.4474745,-0.1047912,0.7775937,0.4378482,0.03360631,0.7575034,0.08590052,-0.1295326,0.7749945,0.07618132,0.008235268,0.7550366,-0.2659835,-0.153611,0.7724648,-0.275793,-0.001014508,0.7540625,-0.3941254,-0.1623896,0.771468,-0.4039678
