Time,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
53.39556,0.04256374,1.745164,-0.4124771,0.04264988,1.595687,-0.453078,0.04267489,1.476414,-0.4504069,0.04274847,1.357199,-0.4468734,0.04279098,1.238636,-0.4339333,0.2709267,1.542743,-0.4656395,-0.1854632,1.543266,-0.4361501,0.3241404,1.27277,-0.47154,-0.2168677,1.269885,-0.430824,0.349797,1.063763,-0.2943123,-0.1818474,1.055761,-0.2614818,0.387257,0.993779,-0.2090077,-0.184058,0.9767886,-0.1758298,0.3456017,1.034517,-0.2431998,-0.1596208,1.025187,-0.2161326,0.4036398,0.9788963,-0.2235961,-0.2015872,0.9601939,-0.1867871,0.1519274,1.014104,-0.4225079,-0.06629866,1.015046,-0.4102088,0.1682415,0.5405844,-0.3573871,-0.03922688,0.5395806,-0.3663056,0.1070521,0.08138305,-0.4023652,0.0274125,0.08109069,-0.4107922,0.1978806,0.005340815,-0.2811362,-0.03894683,0.005074263,-0.2746061
53.40667,0.04267644,1.745323,-0.4125512,0.04272551,1.595721,-0.4526854,0.04272383,1.476448,-0.4499946,0.04277069,1.357233,-0.4464414,0.04279813,1.238652,-0.4336707,0.2709891,1.542722,-0.4652589,-0.1854015,1.543352,-0.4357778,0.3241817,1.272756,-0.4716161,-0.2168092,1.269966,-0.4307348,0.3498204,1.063796,-0.2943296,-0.1818313,1.055707,-0.2615556,0.387289,0.9938203,-0.2090223,-0.1840656,0.9767341,-0.1759042,0.3456301,1.034555,-0.243214,-0.1596166,1.025131,-0.2162017,0.4036705,0.9789363,-0.2236111,-0.2015936,0.9601405,-0.1868653,0.1519178,1.014099,-0.4225144,-0.06630852,1.015041,-0.4102212,0.1680408,0.5405468,-0.3575774,-0.03921055,0.5395731,-0.3663602,0.1070699,0.08128428,-0.4022244,0.02739542,0.08107239,-0.4107883,0.1979244,0.005312443,-0.2809708,-0.03896656,0.005091131,-0.2745841
53.41778,0.04269644,1.745251,-0.4126052,0.04271298,1.595636,-0.452693,0.04269643,1.476364,-0.4499637,0.04272843,1.357151,-0.4463723,0.04275052,1.238571,-0.4335846,0.2709688,1.542605,-0.4652708,-0.1854204,1.543302,-0.4357655,0.3242289,1.272654,-0.4717108,-0.2167214,1.2699,-0.4308764,0.3498803,1.063763,-0.2943448,-0.1816515,1.055638,-0.2617208,0.387317,0.9937846,-0.2090257,-0.1838977,0.9766616,-0.176073,0.3456724,1.034524,-0.2432299,-0.1594447,1.025063,-0.2163618,0.4037009,0.9788983,-0.2236096,-0.2014201,0.9600658,-0.1870396,0.1518611,1.014014,-0.4224168,-0.06636467,1.014967,-0.4101133,0.1682687,0.5404987,-0.3572833,-0.03932526,0.5395105,-0.3660894,0.1071894,0.08127248,-0.4021567,0.02741138,0.08105594,-0.4107938,0.1980465,0.005259573,-0.2809308,-0.03892707,0.005075037,-0.2745779
53.42889,0.0426838,1.745167,-0.4127663,0.0427349,1.595609,-0.4530655,0.04275232,1.476336,-0.4503773,0.04281805,1.357121,-0.4468269,0.04286204,1.238547,-0.4339863,0.2710108,1.542649,-0.4655766,-0.1853864,1.543202,-0.4361997,0.3242695,1.272689,-0.4716275,-0.2166647,1.269804,-0.4310082,0.3499574,1.063637,-0.2944576,-0.1816343,1.055588,-0.2617861,0.3874122,0.9936457,-0.2091568,-0.1838674,0.9766066,-0.1761429,0.3457613,1.034392,-0.2433448,-0.159422,1.025014,-0.2164297,0.4037908,0.9787599,-0.2237468,-0.2013881,0.9600091,-0.1871099,0.1520008,1.014011,-0.4226899,-0.06622862,1.014938,-0.410451,0.168205,0.5404699,-0.3576928,-0.03911947,0.5394761,-0.3665321,0.1072081,0.08121133,-0.4023425,0.02746565,0.08095968,-0.4108275,0.1980414,0.005220115,-0.281085,-0.03887565,0.004987955,-0.2746078
53.44,0.04295475,1.745279,-0.4129225,0.04291963,1.595617,-0.4528331,0.04287701,1.476345,-0.4501039,0.04288282,1.357131,-0.4465123,0.04289372,1.238544,-0.433793,0.2711649,1.542537,-0.4653938,-0.1852287,1.543331,-0.4359591,0.3243297,1.272575,-0.472214,-0.2168587,1.269967,-0.4311172,0.3499071,1.063701,-0.2948187,-0.1819524,1.055756,-0.2618631,0.3873511,0.9937105,-0.2095129,-0.1841773,0.9767672,-0.1762263,0.3457085,1.034465,-0.2437014,-0.1597342,1.025174,-0.2165143,0.4037233,0.9788177,-0.224103,-0.2017027,0.9601731,-0.1871907,0.1519921,1.013977,-0.4227142,-0.06623521,1.014935,-0.4104388,0.1683943,0.5404763,-0.3574746,-0.03925256,0.5394645,-0.3665298,0.1072421,0.08126384,-0.4023869,0.02737685,0.08098322,-0.4111208,0.1980832,0.005262792,-0.2811416,-0.03899147,0.00503993,-0.2748983
53.45111,0.04296763,1.74527,-0.4130253,0.04291371,1.59557,-0.452794,0.0428685,1.476299,-0.4500276,0.04287171,1.357087,-0.446399,0.04288469,1.238497,-0.4337079,0.2711567,1.542481,-0.4653563,-0.1852367,1.543294,-0.4359133,0.3243813,1.272537,-0.4723632,-0.2168037,1.269918,-0.4313165,0.3499942,1.063729,-0.2948949,-0.1817746,1.055725,-0.2620653,0.3874427,0.9937481,-0.2095828,-0.1839828,0.9767431,-0.1764213,0.3457969,1.034495,-0.2437757,-0.1595457,1.025143,-0.2167217,0.4038173,0.9788561,-0.2241711,-0.2015148,0.9601511,-0.1873783,0.151987,1.013929,-0.4226792,-0.06624051,1.01488,-0.4104076,0.1685089,0.5404207,-0.357523,-0.03921711,0.5394113,-0.3665019,0.107215,0.08126163,-0.402793,0.02745462,0.08094573,-0.4111916,0.198067,0.005308926,-0.2815257,-0.03890511,0.005004883,-0.2749637
53.46222,0.04302739,1.745248,-0.4129355,0.0429884,1.595651,-0.4530893,0.04295347,1.476379,-0.4503823,0.04296715,1.357165,-0.4468129,0.04298605,1.238585,-0.4340261,0.2712357,1.542587,-0.4656795,-0.1851524,1.543349,-0.4361632,0.3244403,1.272624,-0.4720727,-0.2168151,1.269993,-0.4310866,0.350041,1.063733,-0.2947004,-0.1819095,1.055882,-0.2617059,0.3874727,0.9937021,-0.2094218,-0.1841509,0.9768929,-0.1760695,0.3458324,1.034467,-0.2436007,-0.1596954,1.02529,-0.2163616,0.4038525,0.9788207,-0.224015,-0.2016852,0.9603062,-0.1870307,0.1520902,1.014025,-0.422858,-0.06613436,1.014986,-0.4105346,0.1680809,0.5404325,-0.3581839,-0.03897438,0.5395104,-0.3667885,0.1071061,0.08116555,-0.4027805,0.027537,0.08096933,-0.410937,0.1979566,0.005203605,-0.2815179,-0.03884121,0.005030036,-0.274717
53.47334,0.04308973,1.745466,-0.4130461,0.04303747,1.595689,-0.4525251,0.04299083,1.476418,-0.4497727,0.04299266,1.357206,-0.446158,0.04300391,1.238599,-0.433617,0.2712794,1.542599,-0.4651003,-0.1851132,1.543415,-0.435645,0.3244234,1.272636,-0.4719868,-0.2167945,1.270052,-0.4310673,0.3500003,1.06366,-0.2947109,-0.1819028,1.055874,-0.2617684,0.3874378,0.9936307,-0.2094336,-0.1841891,0.9768991,-0.1761203,0.345794,1.034392,-0.2436118,-0.159712,1.025289,-0.2164086,0.4038191,0.9787511,-0.224027,-0.2017192,0.9603115,-0.1870872,0.1521,1.014016,-0.4228359,-0.06612643,1.014961,-0.4105443,0.1680754,0.5404105,-0.3582576,-0.03902776,0.5394931,-0.3666834,0.1072023,0.08112621,-0.402817,0.02751501,0.08096623,-0.4109322,0.1980425,0.00518328,-0.2815346,-0.03885704,0.005019367,-0.2747134
53.48444,0.04319353,1.745535,-0.4131999,0.04305417,1.595588,-0.4520297,0.04293547,1.476319,-0.4491836,0.04286504,1.357109,-0.4454751,0.04283245,1.238483,-0.4331217,0.2712637,1.542351,-0.4645736,-0.1851338,1.543463,-0.4351918,0.324427,1.272412,-0.4722405,-0.2167717,1.270088,-0.4310474,0.3499944,1.063624,-0.2947412,-0.1818335,1.05581,-0.2618833,0.3874451,0.9935887,-0.2094752,-0.1841303,0.9768524,-0.1762199,0.3457985,1.034358,-0.2436407,-0.1596466,1.025231,-0.2165177,0.4038191,0.9787059,-0.2240736,-0.2016625,0.9602649,-0.1871836,0.1518759,1.01386,-0.42265,-0.06635306,1.014836,-0.4104062,0.1685355,0.5403814,-0.3573173,-0.03937898,0.5394018,-0.3660983,0.1072045,0.08124369,-0.402751,0.02745738,0.08097649,-0.410956,0.1980598,0.005300879,-0.2814797,-0.03889554,0.005022228,-0.2747321
53.49556,0.04319353,1.745535,-0.4131999,0.04305417,1.595588,-0.4520297,0.04293547,1.476319,-0.4491836,0.04286504,1.357109,-0.4454751,0.04283245,1.238483,-0.4331217,0.2712637,1.542351,-0.4645736,-0.1851338,1.543463,-0.4351918,0.324427,1.272412,-0.4722405,-0.2167717,1.270088,-0.4310474,0.3499944,1.063624,-0.2947412,-0.1818335,1.05581,-0.2618833,0.3874451,0.9935887,-0.2094752,-0.1841303,0.9768524,-0.1762199,0.3457985,1.034358,-0.2436407,-0.1596466,1.025231,-0.2165177,0.4038191,0.9787059,-0.2240736,-0.2016625,0.9602649,-0.1871836,0.1518759,1.01386,-0.42265,-0.06635306,1.014836,-0.4104062,0.1685355,0.5403814,-0.3573173,-0.03937898,0.5394018,-0.3660983,0.1072045,0.08124369,-0.402751,0.02745738,0.08097649,-0.410956,0.1980598,0.005300879,-0.2814797,-0.03889554,0.005022228,-0.2747321
53.50667,0.04322626,1.745654,-0.4133883,0.04311597,1.595696,-0.4521734,0.04301443,1.476428,-0.4493061,0.04296141,1.357219,-0.4455766,0.04293736,1.238591,-0.4332413,0.2713299,1.542488,-0.4647588,-0.1850606,1.543543,-0.4352682,0.3244297,1.272528,-0.4720942,-0.2167112,1.270172,-0.4309704,0.3500139,1.063611,-0.29475,-0.1818371,1.055785,-0.2619321,0.3874583,0.9935737,-0.2094826,-0.1841149,0.9767963,-0.1762965,0.3458151,1.034346,-0.2436491,-0.1596418,1.025193,-0.2165792,0.4038313,0.9786897,-0.2240807,-0.2016458,0.96021,-0.1872646,0.1519876,1.013968,-0.4228356,-0.06623773,1.014938,-0.4105265,0.1684198,0.5404731,-0.3575602,-0.03904142,0.5394728,-0.366695,0.1072161,0.08127111,-0.402514,0.02753576,0.08094412,-0.4108751,0.1980593,0.005265653,-0.2812729,-0.03883573,0.004995346,-0.2746575
53.51778,0.04328872,1.745739,-0.4134848,0.04317905,1.595735,-0.4520916,0.04305979,1.476467,-0.4491838,0.04298918,1.35726,-0.4454138,0.04294924,1.238627,-0.4331298,0.2713835,1.542488,-0.4646887,-0.1850044,1.543622,-0.4351572,0.3244038,1.272509,-0.4719249,-0.2168635,1.270275,-0.4308807,0.3499825,1.063523,-0.2946618,-0.1820547,1.055966,-0.2617302,0.387439,0.9934651,-0.2094161,-0.1843166,0.9769744,-0.1760967,0.3457893,1.034242,-0.2435692,-0.1598511,1.025373,-0.2163819,0.4038134,0.9785873,-0.2240191,-0.2018488,0.9603883,-0.1870624,0.1519749,1.013987,-0.422835,-0.06624859,1.014977,-0.4104934,0.1682018,0.5404492,-0.3578194,-0.03892586,0.5394912,-0.3669648,0.1072124,0.08119363,-0.4025165,0.0275204,0.08091611,-0.4108605,0.1980628,0.005210221,-0.2812671,-0.03883737,0.004940033,-0.2746512
53.52889,0.04356093,1.745853,-0.4136499,0.0434091,1.595748,-0.4518619,0.04320301,1.476482,-0.4488849,0.04304568,1.357277,-0.4450458,0.04293852,1.238631,-0.4328803,0.2715715,1.542326,-0.4644828,-0.1848118,1.543811,-0.4348903,0.3244525,1.272334,-0.4721878,-0.2166219,1.270457,-0.4306682,0.3499186,1.063563,-0.2946547,-0.1819392,1.055849,-0.2618711,0.3873879,0.9934898,-0.2094274,-0.1842206,0.9768965,-0.1762024,0.3457348,1.034276,-0.2435648,-0.1597447,1.025274,-0.2165066,0.4037567,0.9786117,-0.2240364,-0.2017536,0.960308,-0.1871625,0.1518784,1.013939,-0.4228178,-0.06634264,1.015003,-0.4104395,0.1682996,0.540426,-0.3576755,-0.03895449,0.5395122,-0.3669998,0.1072776,0.08118749,-0.4025006,0.02746983,0.0809325,-0.41088,0.1981405,0.005218804,-0.2812514,-0.03887021,0.00494051,-0.2746709
53.54,0.04422463,1.746033,-0.413671,0.04408669,1.595901,-0.4517783,0.0437437,1.476635,-0.4488311,0.0434499,1.357429,-0.4450217,0.04321883,1.238774,-0.4329562,0.2721823,1.542219,-0.4644983,-0.1841879,1.544224,-0.4347352,0.3247142,1.272164,-0.4724192,-0.2164038,1.270924,-0.4301326,0.3499438,1.06348,-0.2947502,-0.1821888,1.056042,-0.2615882,0.387401,0.9933939,-0.209528,-0.1844966,0.9770959,-0.1759146,0.3457536,1.034187,-0.2436641,-0.1600092,1.025472,-0.216213,0.4037701,0.9785165,-0.2241375,-0.2020241,0.9605048,-0.1868803,0.1519955,1.013992,-0.423121,-0.06621804,1.01521,-0.4106253,0.1682853,0.5404857,-0.3578972,-0.03836461,0.5396619,-0.3681268,0.1072744,0.08122134,-0.402471,0.02753237,0.08089238,-0.4108002,0.1981434,0.00524956,-0.2812282,-0.03883513,0.00488317,-0.2746141
53.55111,0.04499698,1.746417,-0.4138082,0.04489562,1.595994,-0.4507508,0.04434868,1.47673,-0.4477263,0.04385117,1.357527,-0.4438397,0.04343419,1.238828,-0.4322198,0.2728927,1.541911,-0.4635418,-0.1834683,1.544718,-0.4336901,0.3250347,1.271822,-0.4727432,-0.2159143,1.271437,-0.429611,0.3499164,1.063464,-0.2946424,-0.1820696,1.055989,-0.2617167,0.3873613,0.9933506,-0.2094381,-0.1844217,0.9770743,-0.1760148,0.345716,1.034149,-0.2435701,-0.1599158,1.025441,-0.2163139,0.4037381,0.9784828,-0.2240486,-0.2019376,0.9604755,-0.1869867,0.1519658,1.013895,-0.4231837,-0.06624224,1.015311,-0.4106137,0.1683111,0.5404056,-0.3578482,-0.03808384,0.5397286,-0.3687,0.1072231,0.0811556,-0.4024655,0.02757516,0.08087111,-0.4107903,0.1980943,0.005202055,-0.281213,-0.03877083,0.004901648,-0.2745715
53.56222,0.04601074,1.746789,-0.4139291,0.04590037,1.596043,-0.4495282,0.04508137,1.476784,-0.4463883,0.04431223,1.357586,-0.4423863,0.04366411,1.23884,-0.431262,0.2737627,1.541425,-0.462442,-0.182579,1.545305,-0.4324012,0.3253689,1.271299,-0.4734271,-0.2154376,1.272066,-0.428883,0.3497907,1.063483,-0.2946304,-0.1820582,1.055947,-0.2617592,0.3872261,0.993381,-0.2094124,-0.1844158,0.9770175,-0.1760714,0.3455839,1.034173,-0.2435556,-0.1599128,1.025402,-0.2163501,0.4036064,0.9785126,-0.2240187,-0.2019181,0.9604117,-0.187055,0.1518901,1.013725,-0.4231495,-0.06630857,1.015393,-0.4104484,0.1685244,0.5402988,-0.3574273,-0.0380457,0.5397944,-0.3687942,0.1071709,0.08112097,-0.4024224,0.02753285,0.08091664,-0.410789,0.1980453,0.005180836,-0.2811638,-0.03881084,0.00491327,-0.2745882
53.57333,0.04788596,1.747421,-0.4144047,0.0479098,1.596363,-0.4486545,0.04658767,1.477114,-0.4452926,0.04531611,1.357929,-0.4410687,0.0442141,1.23914,-0.4304453,0.2755268,1.540756,-0.4616704,-0.1807785,1.546624,-0.4313859,0.3260119,1.270477,-0.4740157,-0.2144873,1.273494,-0.4274284,0.3495922,1.063167,-0.2945202,-0.182265,1.05619,-0.2616193,0.3869449,0.9930636,-0.2092668,-0.1846119,0.9771537,-0.1760294,0.3453315,1.033847,-0.2434555,-0.1601172,1.025595,-0.2162449,0.4033482,0.9782032,-0.2238551,-0.202108,0.9605566,-0.1870359,0.1518006,1.013683,-0.4233839,-0.06637859,1.015926,-0.4104389,0.1685038,0.5402723,-0.3575709,-0.03707295,0.5402077,-0.3709224,0.1071345,0.08108091,-0.4024046,0.02752376,0.0809896,-0.4106585,0.198021,0.005143046,-0.2811535,-0.03880373,0.004919112,-0.2744873
