Participant ID,Global Time,CoP X,CoP Y,Current Color,CoM X,CoM Y,CoM Z,Target Number,Trial Number
3,0.01111111,18.1623,-2.310771,RED,-0.05595112,1.1241,0.4535815,6,1
3,0.02222222,17.9005,-2.059665,RED,-0.05471575,1.123326,0.452674,6,1
3,0.03333334,17.9005,-2.059665,RED,-0.05356812,1.122763,0.4518846,6,1
3,0.04444445,17.9005,-2.059665,RED,-0.05224311,1.122332,0.4509001,6,1
3,0.05555556,17.47939,-3.02189,RED,-0.05101788,1.122065,0.4496199,6,1
3,0.06666667,17.47939,-3.02189,RED,-0.04945779,1.12178,0.4480444,6,1
3,0.07777778,18.51412,-2.65714,RED,-0.04783499,1.121575,0.4461424,6,1
3,0.08888889,18.97397,-3.855339,RED,-0.0460813,1.121475,0.443908,6,1
3,0.1,18.97397,-3.855339,RED,-0.04434013,1.121518,0.4414191,6,1
3,0.1111111,16.50218,-2.153122,RED,-0.04248226,1.121479,0.4389303,6,1
3,0.1222222,16.50218,-2.153122,RED,-0.04022098,1.121676,0.4358238,6,1
3,0.1333333,17.15079,-2.588283,RED,-0.03774762,1.121965,0.4325519,6,1
3,0.1444445,16.81506,-2.857611,RED,-0.03524041,1.12228,0.4292942,6,1
3,0.1555556,19.36016,-3.199203,RED,-0.03196812,1.122823,0.4257958,6,1
3,0.1666667,19.36016,-3.199203,RED,-0.0289309,1.123223,0.4226931,6,1
3,0.1777778,18.7066,-2.367013,RED,-0.02552605,1.123513,0.4197211,6,1
3,0.1888889,18.28988,-2.629199,RED,-0.02209187,1.123691,0.4166876,6,1
3,0.2,18.38092,-3.169877,RED,-0.01880002,1.123692,0.4139632,6,1
3,0.2111111,18.38092,-3.169877,RED,-0.01588333,1.123783,0.4114068,6,1
3,0.2222222,18.00105,-2.878613,RED,-0.01331556,1.12377,0.4090928,6,1
3,0.2333333,18.62826,-2.409049,RED,-0.0118134,1.123503,0.4077881,6,1
3,0.2444444,18.62826,-2.409049,RED,-0.01063108,1.123327,0.4063968,6,1
3,0.2555556,18.44501,-2.180882,RED,-0.01005733,1.122865,0.4049664,6,1
3,0.2666667,19.78292,-2.217536,RED,-0.009185433,1.122651,0.4033414,6,1
3,0.2777778,19.78292,-2.217536,RED,-0.008625984,1.122399,0.4018314,6,1
